item_name,category,url,shelf_life,food_tips
"BEEF BROTH, STOCK OR CONSOMME, COMMERCIALLY CANNED OR PACKAGED, SOLD UNREFRIGERATED — OPENED",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16482,"{'Refrigerator': '4-5 days', 'Freezer': '4-6 months'}","Shelf Life Tips
How long does a can or package of beef broth last once opened? The precise answer depends to a large extent on storage conditions - keep opened beef broth refrigerated and tightly covered.
To maximize the shelf life of canned or packaged beef broth after opening, refrigerate in covered glass or plastic container.
How long does opened beef broth last in the refrigerator? Beef broth that has been continuously refrigerated will keep for about 4 to 5 days.  
Is beef broth safe to use after the ""expiration"" date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged beef broth will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the beef broth will remain at peak quality.
To further extend the shelf life of opened beef broth, freeze it: to freeze beef broth, place inside covered airtight containers or heavy-duty freezer bags.
How long does beef broth last in the freezer? Properly stored, it will maintain best quality for about 6 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - beef broth that has been kept constantly frozen at 0°F will keep safe indefinitely. 
How long does beef broth last after being frozen and thawed? Beef broth that has been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; beef broth that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened beef broth is bad or spoiled? The best way is to smell and look at the beef broth: if the beef broth develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all beef broth from cans or packages that are leaking, rusting, bulging or severely dented. "
"BEEF BROTH, STOCK OR CONSOMME, COMMERCIALLY CANNED OR PACKAGED, SOLD UNREFRIGERATED — UNOPENED",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16483,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long does an unopened can of beef broth last? The precise answer depends to a large extent on storage conditions - to maximize shelf life, store in a cool, dry area.
How long does an unopened can of beef broth last at room temperature? Properly stored, an unopened can of beef broth will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Is unopened beef broth safe to use after the ""expiration"" date on the can or package? Yes, provided it is properly stored and the can is undamaged  -  commercially packaged beef broth will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the beef broth will remain at peak quality.
Storage time shown is for best quality only - after that, the beef broth's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if beef broth is bad or spoiled? The best way is to smell and look at the beef broth: if the beef broth develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all beef broth from cans or packages that are leaking, rusting, bulging or severely dented. "
"BEEF BURGERS, COOKED - PURCHASED COMMERCIALLY FROZEN",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/19103,{'Freezer': '6 months (best quality)'},"Shelf Life Tips
How long do frozen cooked beef burgers last? The precise answer to that question depends to a large extent on storage conditions - keep cooked beef burgers frozen at all times. Properly stored, frozen cooked beef burgers will maintain best quality for about 6 months in the freezer, although they will usually remain safe to eat after that.  Are frozen cooked beef burgers safe to eat after the expiration date on the package? Yes, if properly stored  -  commercially frozen cooked beef burgers will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the cooked beef burgers will remain at peak quality. How long will frozen cooked beef burgers remain safe to eat? Frozen cooked beef burgers that have been kept constantly frozen at 0°F will keep safe indefinitely, as long as they have been stored properly and the package is not damaged.How long can you safely leave frozen cooked beef burgers at room temperature? Frozen cooked beef burgers should be discarded if left for more than 2 hours at room temperature, as bacteria grow rapidly at temperatures between 40 °F and 140 °F. How to tell if frozen cooked beef burgers are no longer good?  If dry spots or discoloration have developed on the frozen cooked beef burgers, freezer burn has begun to set in - this will not make the cooked beef burgers unsafe to eat, but it will harm the texture and taste. "
"BEEF BURGERS, RAW — PURCHASED COMMERCIALLY FROZEN",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16484,{'Freezer': '6 months'},"Shelf Life Tips
How long do frozen raw beef burgers last? The precise answer to that question depends to a large extent on storage conditions - keep raw beef burgers frozen at all times.

Properly stored, frozen raw beef burgers will maintain best quality for about 6 months in the freezer, although they will usually remain safe to eat after that.  

Are frozen raw beef burgers safe to eat after the expiration date on the package? Yes, if properly stored  -  commercially frozen raw beef burgers will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the raw beef burgers will remain at peak quality.
 
How long will frozen raw beef burgers remain safe to eat? Frozen raw beef burgers that have been kept constantly frozen at 0°F will keep safe indefinitely, as long as they have been stored properly and the package is not damaged.

How long can you safely leave frozen raw beef burgers at room temperature? Frozen raw beef burgers should be discarded if left for more than 2 hours at room temperature, as bacteria grow rapidly at temperatures between 40 °F and 140 °F. 

How to tell if frozen raw beef burgers are no longer good?  If dry spots or discoloration have developed on the frozen raw beef burgers, freezer burn has begun to set in - this will not make the beef burgers unsafe to eat, but it will harm the texture and taste. "
BEEF ENTREES / DINNERS — COMMERCIALLY FROZEN,Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16485,{'Freezer': '6-9 months (best quality)'},"Shelf Life Tips
How long do frozen beef dinners last? The precise answer to that question depends to a large extent on storage conditions - keep beef dinners frozen at all times.

Properly stored, frozen beef dinners will maintain best quality for about 9 months in the freezer, although they will usually remain safe to eat after that.  

Are frozen beef dinners safe to eat after the ‘expiration’ date on the package? Yes, if properly stored  -  commercially frozen beef dinners will typically carry a Best By, Best if Used By, Best Before, or Best When Used By date but this is not a safety date, it is the manufacturer's estimate of how long the frozen beef dinners will remain at peak quality.
 
How long will frozen beef dinners remain safe to eat? Frozen beef dinners that have been kept constantly frozen at 0°F will keep safe indefinitely, as long as they have been stored properly and the package is not damaged.

How to tell if frozen beef dinners are no longer good?  If dry spots or discolorations have developed on the frozen beef dinners, freezer burn has begun to set in - this will not make the frozen beef dinners unsafe to eat, but it will harm the texture and taste. "
BEEF HEART — COOKED,Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16486,"{'Refrigerator': '3-4 days', 'Freezer': '2-3 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate cooked meat in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. Freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"BEEF HEART - FRESH, RAW",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16478,"{'Refrigerator': '1-2 days', 'Freezer': '3-4 months'}","Shelf Life Tips
Unopened meat may be kept in its original store packaging when refrigerating - do not open package until ready to use. If freezing, place in freezer before the number of days shown for refrigerator storage has elapsed. If freezing for longer than 2 months, overwrap original store packaging with airtight heavy-duty aluminum foil, plastic wrap, or freezer paper or place the package inside a heavy-duty freezer bag in order to prevent freezer burn. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
BEEF JERKY — HOMEMADE,Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16487,{'Refrigerator': '1-2 months'},"Shelf Life Tips
Keep refrigerated and wrapped tightly in plastic wrap or aluminum foil.  Does not freeze well. "
"BEEF JERKY, COMMERCIALLY VACUUM PACKAGED - OPENED",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16488,{'Refrigerator': '2-3 months'},"Shelf Life Tips
Refrigerate after opening. Does not freeze well. "
"BEEF JERKY, COMMERCIALLY VACUUM PACKAGED — UNOPENED",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16489,{'Pantry': '1 year'},"Shelf Life Tips
Store in cool, dry area. Does not freeze well. "
BEEF KIDNEYS — COOKED,Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16490,"{'Refrigerator': '3-4 days', 'Freezer': '2-3 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate cooked meat in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. Freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"BEEF KIDNEYS - FRESH, RAW",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16491,"{'Refrigerator': '1-2 days', 'Freezer': '3-4 months'}","Shelf Life Tips
Unopened meat may be kept in its original store packaging when refrigerating - do not open package until ready to use. If freezing, place in freezer before the number of days shown for refrigerator storage has elapsed. If freezing for longer than 2 months, overwrap original store packaging with airtight heavy-duty aluminum foil, plastic wrap, or freezer paper or place the package inside a heavy-duty freezer bag in order to prevent freezer burn. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
BEEF LIVER — COOKED,Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16492,"{'Refrigerator': '3-4 days', 'Freezer': '2-3 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate cooked meat in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. Freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"BEEF LIVER - FRESH, RAW",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16493,"{'Refrigerator': '1-2 days', 'Freezer': '3-4 months'}","Shelf Life Tips
How long does raw beef liver last in the fridge or freezer? The exact answer to that question depends to a large extent on storage conditions  - keep beef liver refrigerated at all times.

How long does raw beef liver last after the sell-by date? After beef liver is purchased, it may be refrigerated for 1 to 2 days - the ""sell-by"" date on the package may expire during that storage period, but the beef liver will remain safe to use after the sell by date if it has been properly stored.

Unopened raw beef liver may be kept in its original store packaging when refrigerating; to maximize the shelf life of beef liver, do not open the package until ready to use.

How long can raw beef liver be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; beef liver should be discarded if left out for more than 2 hours at room temperature. 

To further extend the shelf life of raw beef liver, freeze; when freezing, place beef liver in the freezer before the number of days shown for refrigerator storage has elapsed.

You can maximize the shelf life of beef liver in the freezer by overwrapping the original store packaging with airtight heavy-duty aluminum foil, plastic wrap, or freezer paper or place the package inside a heavy-duty freezer bag in order to prevent freezer burn.

How long does raw beef liver last in the freezer? Properly stored, it will maintain best quality for about 3 to 4 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - beef liver that has been kept constantly frozen at 0°F will keep safe indefinitely. 

How long does raw beef liver last after being frozen and thawed? Beef liver that has been defrosted in the fridge can be kept for an additional 1 to 2 days in the refrigerator before cooking; beef liver that was thawed in the microwave or in cold water should be cooked immediately. 

How long does beef liver last in the fridge once it is cooked? Cooked beef liver will usually stay good for 3 to 4 days in the fridge and 4 months in the freezer.

How to tell if raw beef liver is bad? The best way is to smell and look at the beef liver: signs of bad beef liver are a sour smell, dull color and slimy texture; discard any beef liver with an off smell or appearance. "
"BEEF RIBS,  ALL CUTS (INCLUDING BACK RIBS, SHORT RIBS) - COOKED",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16494,"{'Refrigerator': '3-4 days', 'Freezer': '2-3 months'}","Shelf Life Tips
How long do cooked beef ribs last in the fridge? The precise answer to that question depends to a large extent on storage conditions - refrigerate beef ribs within two hours of cooking.

To maximize the shelf life of cooked beef ribs for safety and quality, refrigerate the beef ribs in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. 

Properly stored, cooked beef ribs will last for 3 to 4 days in the refrigerator.

To further extend the shelf life of cooked beef ribs, freeze them; freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. 

How long do cooked beef ribs last in the freezer? Properly stored, they will maintain best quality for about 1 to 2 months, but will remain safe beyond that time.
 
The freezer time shown is for best quality only - cooked beef ribs that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How long do cooked beef ribs last after being frozen and thawed? Cooked beef ribs that has been thawed in the fridge can be kept for an additional 3 to 4 days in the refrigerator before cooking; beef ribs that were thawed in the microwave or in cold water should be eaten immediately. 

How long do cooked beef ribs last at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; cooked beef ribs should be discarded if left for more than 2 hours at room temperature. 

How to tell if cooked beef ribs are bad? The best way is to smell and look at the beef ribs: signs of bad beef ribs are a sour smell and a slimy texture; discard any beef ribs with an off smell or appearance, do not taste first. "
"BEEF RIBS,  ALL CUTS (INCLUDING BACK RIBS, SHORT RIBS) - FRESH, RAW",Meat & Poultry,https://www.stilltasty.com/Fooditems/index/16495,"{'Refrigerator': '3-5 days', 'Freezer': '6-12 months'}","Shelf Life Tips
How long do raw beef ribs last in the fridge or freezer? The exact answer to that question depends to a large extent on storage conditions  - keep beef ribs refrigerated at all times.

How long do raw beef ribs last after the sell-by date? After beef ribs are purchased, they may be refrigerated for 3 to 5 days - the ""sell-by"" date on the package may expire during that storage period, but the beef ribs will remain safe to use after the sell by date if they have been properly stored.

Unopened raw beef ribs may be kept in its original store packaging when refrigerating; to maximize the shelf life of beef ribs, do not open the package until ready to use.

How long can raw beef ribs be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; beef ribs should be discarded if left out for more than 2 hours at room temperature. 

To further extend the shelf life of raw beef ribs, freeze; when freezing, place beef ribs in the freezer before the number of days shown for refrigerator storage has elapsed.

You can maximize the shelf life of beef ribs in the freezer by overwrapping the original store packaging with airtight heavy-duty aluminum foil, plastic wrap, or freezer paper or place the package inside a heavy-duty freezer bag in order to prevent freezer burn.

How long do raw beef ribs last in the freezer? Properly stored, they will maintain best quality for about 6 to 12 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - beef ribs that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How long do raw beef ribs last after being frozen and thawed? Beef ribs that have been defrosted in the fridge can be kept for an additional 3 to 5 days in the refrigerator before cooking; beef ribs that were thawed in the microwave or in cold water should be cooked immediately. 

How long do beef ribs last in the fridge once they are cooked? Cooked beef ribs will usually stay good for 3 to 4 days in the fridge and 4 months in the freezer.

How to tell if raw beef ribs are bad? The best way is to smell and look at the beef ribs: signs of bad beef ribs are a sour smell, dull color and slimy texture; discard any beef ribs with an off smell or appearance. "
