item_name,category,url,shelf_life,food_tips
"ARMAGNAC, COMMERCIALLY BOTTLED — UNOPENED OR OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16411,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
Store in cool, dry area; keep tightly closed when not in use. Once the bottle is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the alcohol will remain safe to consume. If alcohol develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"BANANA LIQUEUR, COMMERCIALLY BOTTLED - UNOPENED OR OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16447,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
How long does banana liqueur last? The answer to that question is a matter of quality, not safety, assuming proper storage conditions - when properly stored, a bottle of banana liqueur has an indefinite shelf life, even after it has been opened.

To maximize the shelf life of banana liqueur for quality purposes, store in a cool dry area away from direct heat or sunlight; keep tightly closed when not in use.

Once a bottle of banana liqueur is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the banana liqueur will remain safe to consume if it has been stored properly.

How to tell if banana liqueur has gone bad? The shelf life of banana liqueur is indefinite, but if banana liqueur develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"BEER, REGULAR OR LIGHT,  BOTTLES OR CANS - OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16511,{'Refrigerator': '1 day'},"Shelf Life Tips
How long does beer last once opened? The precise answer depends to a large extent on storage conditions  — to maximize the shelf life of opened beer, keep it refrigerated and tightly covered.

How long does opened beer last in the refrigerator? Beer that has been continuously refrigerated will generally stay at best quality for about 1 day.  

Is opened beer safe to drink after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged beer will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the beer will remain at peak quality.

How to tell if opened beer is bad? If beer develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"BEER, REGULAR OR LIGHT,  BOTTLES OR CANS - UNOPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16512,"{'Pantry': '4-6 months (best quality)', 'Refrigerator': '6-8 months (best quality)'}","Shelf Life Tips
How long does unopened beer last? The precise answer to the question depends to a large extent on storage conditions - store unopened cans or bottles of beer in cool, dark area.

To extend the shelf life of unopened beer, keep unopened beer away from direct sources of heat or light; too much exposure to light can cause unopened beer to develop a foul taste. 

Should you store beer at room temperature or in the fridge? To maximize the shelf life of unopened beer, store the beer at a temperature between 45° F and 55° F (colder than the typical room temperature, but warmer than a refrigerator) - if this is not possible, store  the unopened beer in the refrigerator. 

How long does unopened beer last at room temperature? Properly stored, unopened beer will generally stay at best quality for about 4 to 6 months when stored at room temperature, although it will usually remain safe to use after that.  

How long does unopened beer last in the fridge? Properly stored, unopened beer will generally stay at best quality for about 6 to 8 months in the refrigerator, although it will usually remain safe to use after that.  

Is unopened beer safe to drink after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged unopened beer will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the unopened beer will remain at peak quality.

Storage times shown are for best quality only - after that, the unopened beer's color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly. 

How to tell if unopened beer is bad? If unopened beer develops an off odor, flavor or appearance, it should be discarded for quality purposes. 

Unopened beer made by some micro-breweries may not retain peak quality as long as unopened beer from major breweries. "
"BLOODY MARY MIX (NON-ALCOHOLIC), COMMERCIALLY BOTTLED - OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16571,{'Refrigerator': '3-4 weeks'},"Shelf Life Tips
How long does non-alcoholic Bloody Mary mix last once opened? The precise answer depends to a large extent on storage conditions — keep opened Bloody Mary mix refrigerated and tightly closed.
How long does Bloody Mary mix last in the refrigerator once opened? Bloody Mary mix that has been continuously refrigerated will keep at best quality for about 3 to 4 weeks after opening.  
Is opened Bloody Mary mix safe to drink after the ""expiration"" date on the bottle? Yes, provided  it is properly stored, the bottle is undamaged and there is no sign of spoilage (see below) -  commercially packaged Bloody Mary mix will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the Bloody Mary mix will remain at peak quality.
How can you tell if opened Bloody Mary mix is bad or spoiled? If the Bloody Mary mix develops an off odor, flavor or appearance it should be discarded. "
"BLOODY MARY MIX (NON-ALCOHOLIC), COMMERCIALLY BOTTLED - UNOPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16572,{'Pantry': '12-18 months (best quality)'},"Shelf Life Tips
How long does unopened non-alcoholic Bloody Mary mix last? The precise answer to the question depends to a large extent on storage conditions - store unopened bottles of Bloody Mary mix in a cool, dark area.
To extend the shelf life of unopened Bloody Mary mix, keep unopened Bloody Mary mix away from direct sources of heat or light.
How long does unopened Bloody Mary mix last at room temperature? Properly stored, unopened Bloody Mary mix will generally stay at best quality for about 12 to 18 months when stored at room temperature, although it will usually remain safe to drink after that.  
Is unopened Bloody Mary mix safe to drink after the ""expiration"" date on the bottle? Yes, provided it is properly stored, the bottle is undamaged and there is no sign of spoilage (see below) -  commercially packaged Bloody Mary mix will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the unopened Bloody Mary mix will remain at peak quality.
How to tell if Bloody Mary mix is bad or spoiled? If Bloody Mary mix develops an off odor, flavor or appearance, it should be discarded. "
"BOURBON, COMMERCIALLY BOTTLED - UNOPENED OR OPENED BOTTLE",Beverages,https://www.stilltasty.com/Fooditems/index/16597,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
How long does bourbon last? The answer is a matter of quality, not safety, assuming proper storage conditions - when properly stored, a bottle of bourbon has an indefinite shelf life, even after it has been opened.

To maximize the shelf life of bourbon for quality purposes, store in a cool dry area away from direct heat or sunlight; keep tightly closed when not in use.

Once a bottle of bourbon is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the bourbon will remain safe to consume if it has been stored properly.

How to tell if bourbon has gone bad? The shelf life of bourbon is indefinite, but if bourbon develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"BRANDY, COMMERCIALLY BOTTLED - UNOPENED OR OPENED BOTTLE",Beverages,https://www.stilltasty.com/Fooditems/index/16610,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
The answer to the question ""How long does brandy last"" is a matter of quality, not safety, assuming proper storage conditions - when properly stored, a bottle of brandy has an indefinite shelf life, even after it has been opened.

To maximize the shelf life of brandy for quality purposes, store in a cool dry area away from direct heat or sunlight; keep tightly closed when not in use.

Once a bottle of brandy is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the brandy will remain safe to consume if it has been stored properly.

How to tell if brandy has gone bad? The shelf life of brandy is indefinite, but if brandy develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"BREAKFAST BEVERAGE MIX, INSTANT, POWDERED — UNOPENED OR OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16622,{'Pantry': '6 months (best quality)'},"Shelf Life Tips
How long does a package of instant breakfast mix last? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of instant breakfast mix  store in a cool, dry area.
How long does instant breakfast mix last at room temperature? Properly stored, a package of instant breakfast mix will generally stay at best quality for about 6 months at room temperature.
To maximize the shelf life of instant breakfast mix, keep the package tightly closed at all times. 
Is instant breakfast mix safe to use after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged instant breakfast mix will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the instant breakfast mix will remain at peak quality.
Storage time shown is for best quality only - after that, the instant breakfast mix's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if instant breakfast mix is bad or spoiled? The best way is to smell and look at the instant breakfast mix: if the instant breakfast mix develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CALVADOS, COMMERCIALLY BOTTLED - UNOPENED OR OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16664,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
How long does calvados last? The answer to that question is a matter of quality, not safety, assuming proper storage conditions - when properly stored, a bottle of calvados has an indefinite shelf life, even after it has been opened.

To maximize the shelf life of calvados for quality purposes, store in a cool dry area away from direct heat or sunlight; keep tightly closed when not in use.

Once a bottle of calvados is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the calvados will remain safe to consume if it has been stored properly.

How to tell if calvados has gone bad? The shelf life of calvados is indefinite, but if calvados develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"CASHEW MILK, SOLD IN REFRIGERATED CARTON - OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/19072,{'Refrigerator': '7-10 days'},"Shelf Life Tips
How long does cashew milk last once opened? The precise answer depends to a large extent on storage conditions — keep opened cashew milk refrigerated and tightly closed.
To maximize the shelf of opened cashew milk, do not store it on the fridge door, as the temperature is too warm - the opened cashew milk will last longer when stored in the main body of the refrigerator, in its original package. 
How long does opened cashew milk last in the refrigerator? Cashew milk that has been continuously refrigerated will keep for about 7 to 10 days after opening.  
How can you tell if opened cashew milk is bad or spoiled? The best way is to smell and look at the cashew milk: if the cashew milk develops an off odor, flavor or appearance it should be discarded. "
"CASHEW MILK, SOLD IN REFRIGERATED CARTON - UNOPENED",Beverages,https://www.stilltasty.com/Fooditems/index/19073,{'Refrigerator': '1 week after date on package'},"Shelf Life Tips
How long does unopened cashew milk last? The precise answer to that question depends to a large extent on storage conditions  - to maximize the shelf life of unopened cashew milk, keep it refrigerated at all times.
How long does unopened cashew milk last in the fridge? Unopened cashew milk will generally stay at best quality for about one week after the date on the package, assuming it has been continuously refrigerated.
To maximize the shelf of unopened cashew milk, do not store it on the fridge door, as the temperature is too warm - the unopened cashew milk will last longer when stored in the main body of the refrigerator, in its original package. 
How to tell if cashew milk is bad? The best way is to smell and look at the cashew milk: if the cashew milk develops an off odor, flavor or appearance it should be discarded. "
CHAMPAGNE - OPENED BOTTLE,Beverages,https://www.stilltasty.com/Fooditems/index/16735,"{'Refrigerator': '3-5 days', 'Freezer': '4-6 months'}","Shelf Life Tips
How long does champagne last once opened? The answer to that question depends to a large extent on storage conditions - re-cork the champagne as soon as finished drinking.

Keep an opened bottle of champagne refrigerated until ready to drink again. 
  
How long does opened champagne last in the refrigerator? An opened bottle of champagne will usually keep well for about 3 to 5 days in the refrigerator (be sure to re-cork it first).

If a cork or stopper is not available for the opened bottle of champagne, cover the opening with plastic wrap and place a rubber band around the bottle neck to seal plastic tightly.
Is flat champagne safe to drink? Yes- depending on the champagne variety and method used to re-close the bottle, opened champagne may go flat before the time shown above, but it will remain safe to drink.
Can you freeze leftover champagne? Yes, leftover champagne may be frozen and used later for cooking - freeze the champagne in airtight containers or pour wine into ice cube trays; once the champagne is frozen, transfer cubes to a heavy-duty freezer bag.
  How long does champagne last in the freezer? Properly stored, champagne will maintain best quality for about 6 months, but will remain safe beyond that time; champagne that has been kept constantly frozen at 0°F will keep safe indefinitely.
 How to tell if an opened bottle of champagne is bad? The best way is to smell and look at the champagne: champagne that has gone bad often develops an off smell and a brownish appearance. "
"CHAMPAGNE, NON-VINTAGE - UNOPENED BOTTLE",Beverages,https://www.stilltasty.com/Fooditems/index/16736,{'Pantry': '3-4 years (best quality)'},"Shelf Life Tips
How long does an unopened bottle of non-vintage champagne last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of unopened champagne, store in a cool, dark cupboard, away from direct heat or sunlight. 

Champagne is non-vintage if it has been made using grapes from two or more years' harvests; it will not be specifically dated by year on the label.
To maximize the shelf life of unopened champagne, place the bottle on its side rather than standing it upright - this will keep the cork moist and airtight. 

How long does unopened non-vintage champagne last? Most non-vintage champagnes are at their best quality within 3 to 5 years of production, although they will stay safe indefinitely if properly stored. 

Should an unopened bottle of champagne be stored in the refrigerator? For best quality, unopened champagne should not be refrigerated until 1-2 days before drinking. 

How to tell if champagne has gone bad? The best way is to smell and look at the champagne: if champagne develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"CHAMPAGNE, VINTAGE - UNOPENED BOTTLE",Beverages,https://www.stilltasty.com/Fooditems/index/16737,"{'Pantry': '10 years and up, depending on the vintage'}","Shelf Life Tips
How long does an unopened bottle of vintage champagne last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of unopened champagne, store in a cool, dark area, away from direct heat or sunlight. 

Champagne is vintage if it has been made using the grapes of one single year's harvest; it will be specifically dated by year on the label.

To maximize the shelf life of unopened champagne, place the bottle on its side rather than standing it upright - this will keep the cork moist and airtight. 

How long does unopened vintage champagne last? Most vintage champagnes will remain at top quality for decades after they have been produced and they will stay safe indefinitely if properly stored. 

Should an unopened bottle of champagne be stored in the refrigerator? For best quality, unopened champagne should not be refrigerated until 1-2 days before drinking. 

How to tell if champagne has gone bad? The best way is to smell and look at the champagne: if champagne develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"CHOCOLATE LIQUEUR, COMMERCIALLY BOTTLED - OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16850,{'Pantry': '12-18 months (best quality)'},"Shelf Life Tips
How long does a bottle of chocolate liqueur last once opened? The answer to that question depends to a large extent on storage conditions – tightly close the bottle of chocolate liqueur after using.

To maximize the shelf life of opened chocolate liqueur, store the bottle in a cool, dark area.
  
How long does opened chocolate liqueur last? An opened bottle of chocolate liqueur will usually keep well for about 12 to 18 months in a cool, dark area.

How to tell if an opened bottle of chocolate liqueur is bad? The best way is to smell and look at the chocolate liqueur: if the liqueur develops an off odor, flavor or appearance, it should be discarded. "
"CHOCOLATE LIQUEUR, COMMERCIALLY BOTTLED - UNOPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16851,{'Pantry': '2 years (best quality)'},"Shelf Life Tips
How long does an unopened bottle of chocolate liqueur last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of unopened chocolate liqueur, store in a cool, dark area, away from direct heat or sunlight. 
How long does unopened chocolate liqueur last at room temperature? Unopened chocolate liqueur will typically maintain best quality for 2 years, although it will stay safe indefinitely if properly stored.  
How to tell if chocolate liqueur has gone bad? The best way is to smell and look at the chocolate liqueur: if chocolate liqueur develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"CINNAMON LIQUEUR, COMMERCIALLY BOTTLED - UNOPENED OR OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16884,{'Pantry': 'Keeps indefinitely'},"Shelf Life Tips
How long does cinnamon liqueur last? The answer to that question is a matter of quality, not safety, assuming proper storage conditions - when properly stored, a bottle of cinnamon liqueur has an indefinite shelf life, even after it has been opened.

To maximize the shelf life of cinnamon liqueur for quality purposes, store in a cool dry area away from direct heat or sunlight; keep tightly closed when not in use.

Once a bottle of cinnamon liqueur is opened, the contents may begin to evaporate slowly and some flavor may be lost over time, but the cinnamon liqueur will remain safe to consume if it has been stored properly.

How to tell if cinnamon liqueur has gone bad? The shelf life of cinnamon liqueur is indefinite, but if cinnamon liqueur develops an off odor, flavor or appearance, it should be discarded for quality purposes. "
"CLUB SODA, COMMERCIALLY BOTTLED OR CANNED — OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16902,{'Refrigerator': '2-4 days'},"Shelf Life Tips
How long does club soda last once opened? The precise answer depends to a large extent on storage conditions — keep opened club soda refrigerated and tightly closed.
How long does club soda last in the refrigerator once opened? Club soda that has been continuously refrigerated will keep at best quality for about 2 to 4 days after opening.  
Is opened club soda safe to drink after the ""expiration"" date on the bottle? Yes, provided  it is properly stored and the bottle is undamaged  -  commercially packaged club soda will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the club soda will remain at peak quality.
How can you tell if opened club soda is bad or spoiled? After opening, commercially manufactured club soda will start to become flat and lose flavor; if the club soda develops an off odor, flavor or appearance it should be discarded.
Discard all club soda from cans or bottles that are leaking, rusting, bulging or severely dented. "
"CLUB SODA, COMMERCIALLY CANNED OR BOTTLED — UNOPENED",Beverages,https://www.stilltasty.com/Fooditems/index/16903,"{'Pantry': '9 months after date on package', 'Refrigerator': '9 months after date on package'}","Shelf Life Tips
How long does unopened club soda last? The precise answer to the question depends to a large extent on storage conditions - store unopened cans or bottles of club soda in a cool, dark area.
To extend the shelf life of unopened club soda, keep unopened club soda away from direct sources of heat or light.
How long does unopened club soda last at room temperature? Properly stored, unopened club soda will generally stay at best quality for about 9 months after the date on the package when stored at room temperature, although it will usually remain safe to drink after that.  
How long does unopened club soda last in the refrigerator? Properly stored, unopened club soda will generally stay at best quality for about 9 months after the date on the package when stored in the fridge, although it will usually remain safe to drink after that.  
Is unopened club soda safe to drink after the ""expiration"" date on the can or bottle? Yes, provided  it is properly stored and the can or bottle is undamaged  -  commercially packaged unopened club soda will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the unopened club soda will remain at peak quality.
Storage times shown are for best quality only - after that, the unopened club soda's color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly and the can or bottle is not damaged.
Discard all club soda from cans that are leaking, rusting, bulging or severely dented.
How to tell if unopened club soda is bad? If unopened club soda develop an off odor, flavor or appearance, it should be discarded for quality purposes. "
"COCONUT MILK, SOLD IN REFRIGERATED CARTON - OPENED",Beverages,https://www.stilltasty.com/Fooditems/index/19070,{'Refrigerator': '7-10 days'},"Shelf Life Tips
How long does coconut milk (sold in a refrigerated carton) last once opened? The precise answer depends to a large extent on storage conditions — keep opened coconut milk refrigerated and tightly closed.
To maximize the shelf of opened coconut milk, do not store it on the fridge door, as the temperature is too warm - the opened coconut milk will last longer when stored in the main body of the refrigerator, in its original package. 
How long does opened coconut milk last in the refrigerator? Coconut milk that has been continuously refrigerated will keep for about 7 to 10 days after opening.  
How can you tell if opened coconut milk is bad or spoiled? The best way is to smell and look at the coconut milk: if the coconut milk develops an off odor, flavor or appearance it should be discarded. "
