item_name,category,url,shelf_life,food_tips
"APPLESAUCE, COMMERCIALLY BOTTLED OR PACKAGED, SOLD UNREFRIGERATED - UNOPENED",Fruits,https://www.stilltasty.com/Fooditems/index/16389,"{'Pantry': '12-18 months', 'Freezer': '1-2 months'}","Shelf Life Tips
How long does unopened applesauce last? The precise answer to the question depends to a large extent on storage conditions - store unopened bottles or packages of applesauce in a cool, dark area.
To extend the shelf life of unopened applesauce, keep unopened applesauce away from direct sources of heat or light.
How long does unopened applesauce last at room temperature? Properly stored, unopened applesauce that has been sold unrefrigerated will generally stay at best quality for about 12 to 18 months after the date on the package when stored at room temperature, although it will usually remain safe to drink after that.  
Is unopened applesauce safe to use after the ""expiration"" date on the can or bottle? Yes, provided it is properly stored and the package is undamaged -  commercially packaged applesauce will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the applesauce will remain at peak quality.
Storage times shown are for best quality only - after that, the unopened applesauce's color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is not damaged and there are no signs of spoilage (see below).
To further extend the shelf life of applesauce, freeze it: to freeze applesauce, store in airtight container and leave at least 1/2 inch headspace at the top, as applesauce will expand when frozen.
How long does applesauce last in the freezer? Properly stored, it will maintain best quality for about 1 to 2 months, but will remain safe beyond that time.
The freezer time shown is for best quality only — applesauce that has been kept constantly frozen at 0° F will keep safe indefinitely. 
How long does applesauce last after being frozen and thawed? Applesauce that has been defrosted in the fridge can be kept for an additional 3 to 5 days in the refrigerator before using; applesauce that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if applesauce is bad? If applesauce develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all applesauce from bottles or packages that are leaking, rusting, bulging or severely dented. "
"APRICOT NECTAR, COMMERCIALLY CANNED OR BOTTLED, SOLD UNREFRIGERATED - OPENED",Fruits,https://www.stilltasty.com/Fooditems/index/16392,"{'Refrigerator': '5-7 days', 'Freezer': '8-12 months'}","Shelf Life Tips
How long does apricot nectar last once opened? The precise answer depends to a large extent on storage conditions — keep opened apricot nectar refrigerated and tightly closed.
How long does opened apricot nectar last in the refrigerator? Apricot nectar that has been continuously refrigerated will keep for about 5 to 7 days after opening.  
To further extend the shelf life of opened apricot nectar, freeze it: to freeze apricot nectar, store in airtight container and leave at least 1/2 inch headspace at the top, as nectar will expand when frozen.
How long does apricot nectar last in the freezer? Properly stored, it will maintain best quality for about 12 to 18 months, but will remain safe beyond that time.
The freezer time shown is for best quality only — apricot nectar that has been kept constantly frozen at 0° F will keep safe indefinitely. 
How long does apricot nectar last after being frozen and thawed? Apricot nectar that has been defrosted in the fridge can be kept for an additional 3 to 5 days in the refrigerator before using; apricot nectar that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if apricot nectar is bad? If apricot nectar develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all apricot nectar from cans or bottles that are leaking, rusting, bulging or severely dented. "
"APRICOT NECTAR, COMMERCIALLY CANNED OR BOTTLED, SOLD UNREFRIGERATED - UNOPENED",Fruits,https://www.stilltasty.com/Fooditems/index/16393,"{'Pantry': '12-18 months', 'Freezer': '8-12 months'}","Shelf Life Tips
How long does unopened apricot nectar last? The precise answer to the question depends to a large extent on storage conditions - store unopened cans or bottles of apricot nectar in a cool, dark area.
To extend the shelf life of unopened apricot nectar, keep unopened apricot nectar away from direct sources of heat or light.
How long does unopened apricot nectar last at room temperature? Properly stored, unopened apricot nectar that has been sold unrefrigerated will generally stay at best quality for about 12 to 18 months when stored at room temperature, although it will usually remain safe to drink after that.  
Is unopened apricot nectar safe to drink after the ""expiration"" date on the can or bottle? Yes, provided  it is properly stored and the can or bottle is undamaged  -  commercially packaged apricot nectar will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the apricot nectar will remain at peak quality.
Storage times shown are for best quality only - after that, the unopened apricot nectar's color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the can or bottle is not damaged and there are no signs of spoilage (see below).
To further extend the shelf life of apricot nectar, freeze it: to freeze apricot nectar, store in airtight container and leave at least 1/2 inch headspace at the top, as nectar will expand when frozen.
How long does apricot nectar last in the freezer? Properly stored, it will maintain best quality for about 8 to 12 months, but will remain safe beyond that time.
The freezer time shown is for best quality only — apricot nectar that has been kept constantly frozen at 0° F will keep safe indefinitely. 
How long does apricot nectar last after being frozen and thawed? Apricot nectar that has been defrosted in the fridge can be kept for an additional 3 to 5 days in the refrigerator before using; apricot nectar that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if apricot nectar is bad? If apricot nectar develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all apricot nectar from cans or bottles that are leaking, rusting, bulging or severely dented. "
"APRICOTS — FRESH, RAW, CUT UP",Fruits,https://www.stilltasty.com/Fooditems/index/16401,"{'Refrigerator': '3-4 days', 'Freezer': '10-12 months'}","Shelf Life Tips
Wrap cut fruit tightly with plastic wrap or aluminum foil before refrigerating, or store in airtight container. To freeze apricots: (1) Wash, pit and halve or slice apricots; (2) Coat apricots with a solution made of 1/2 teaspoon of ascorbic acid for each 6 tablespoons of cold water to prevent darkening; (3) Mix 1/2 cup sugar into each quart of fruit and stir until sugar is dissolved; (4) Place in covered airtight containers or heavy-duty freezer bags. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"APRICOTS - FRESH, RAW, WHOLE",Fruits,https://www.stilltasty.com/Fooditems/index/16402,"{'Pantry': '1-3 days or until ripe', 'Refrigerator': '4-5 days once ripe', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do apricots last? The precise answer to that question depends to a large extent on storage conditions - after purchasing, keep apricots in a dry area. 
Properly stored, apricots will become fully ripe in about 1 to 3 days at normal room temperature. 
How can you make apricots ripen faster? To hasten ripening, put apricots in a brown paper bag, close it and leave on the counter.
Do not refrigerate apricots until they are fully ripe - allowing to ripen at room temperature will result in more flavorful, juicy apricots.
To extend the shelf life of fully ripe apricots, place in a plastic bag and refrigerate; for best results, bring the apricots back to room temperature before using.
How long do apricots last in the refrigerator? Fully ripe apricots will last for about 4 to 5 days in the fridge.
Can you freeze raw apricots? Yes: (1) Wash, pit and halve or slice apricots; (2) Coat apricots with a solution made of 1/2 teaspoon of ascorbic acid for each 6 tablespoons of cold water to prevent darkening; (3) Add 1/2 cup sugar to each quart of fruit and stir until sugar is dissolved; (4) Place in covered airtight containers or heavy-duty freezer bags.
How long do apricots last in the freezer? Properly stored, they will maintain best quality for about 10 to 12 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - apricots that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How to tell if apricots are bad or spoiled? Apricots that are spoiling will typically become very soft, develop dark spots and start to ooze; discard any apricots if mold appears or if the apricots have an off smell or appearance. "
APRICOTS — COMMERCIALLY FROZEN,Fruits,https://www.stilltasty.com/Fooditems/index/16400,{'Freezer': '1 year (best quality)'},"Shelf Life Tips
How long do frozen apricots last? The precise answer to that question depends to a large extent on storage conditions - keep apricots frozen at all times.

Properly stored, frozen apricots will maintain best quality for about 12 months in the freezer, although they will usually remain safe to eat after that.  

Are frozen apricots safe to eat after the ‘expiration’ date on the package? Yes, if properly stored  -  commercially frozen apricots will typically carry a Best By, Best if Used By, Best Before, or Best When Used By date but this is not a safety date, it is the manufacturer's estimate of how long the frozen apricots will remain at peak quality.
 
How long will frozen apricots remain safe to eat? Frozen apricots that have been kept constantly frozen at 0°F will keep safe indefinitely, as long as they have been stored properly and the package is not damaged.

How to tell if frozen apricots are no longer good?  If dry spots or discolorations have developed on the frozen apricots, freezer burn has begun to set in - this will not make the frozen apricots unsafe to eat, but it will harm the texture and taste. "
"APRICOTS, CANDIED — UNOPENED OR OPENED PACKAGE",Fruits,https://www.stilltasty.com/Fooditems/index/16403,{'Pantry': '12 months'},"Shelf Life Tips
Store in covered container in cool, dry place. "
"APRICOTS, DRIED - UNOPENED OR OPENED PACKAGE",Fruits,https://www.stilltasty.com/Fooditems/index/18823,"{'Pantry': '6-12 months', 'Refrigerator': '6-12 months', 'Freezer': '12-18 months'}","Shelf Life Tips
How long do dried apricots last? The precise answer to that question depends to a large extent on storage conditions - keep dried apricots in a cool, dry area. 
To maximize the shelf life of dried apricots after opening, place in tightly sealed airtight container or heavy-duty plastic bag.
How long do dried apricots last at room temperature? Properly stored, dried apricots will last for about 6 to 12 months at normal room temperature. 
Should you refrigerate dried apricots? In hot, humid environments, dried apricots should be stored in the refrigerator. 
How long do dried apricots last in the refrigerator? Dried apricots will keep well for about 6 to 12 months in the refrigerator.
Can you freeze dried apricots? Yes, freeze dried apricots in airtight containers or heavy-duty freezer bags.
How long do dried apricots last in the freezer? Properly stored, dried apricots will maintain best quality for about 12 to 18 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - dried apricots that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How to tell if dried apricots are bad or spoiled? The best way is to smell and look at the dried apricots: discard any that have an off smell or appearance; if mold appears, discard the dried apricots. "
"AVOCADOS - FRESH, RAW, CUT UP",Fruits,https://www.stilltasty.com/Fooditems/index/16426,"{'Refrigerator': '3-4 days', 'Freezer': '3-6 months'}","Shelf Life Tips
How long do cut avocados last? The exact answer to that question depends to a large extent on storage conditions - keep cut-up avocados refrigerated. 

Avocados discolor quickly when cut - to keep sliced avocado from turning brown, wrap tightly in plastic; sprinkling a small amount of lemon or lime juice onto the exposed avocado flesh will also help prevent discoloration

To maximize the shelf life of cut avocados, wrap tightly with plastic wrap or aluminum foil, or place in covered container or resealable plastic bag and refrigerate. 

How long do cut avocados last in the fridge? Properly stored, cut avocados will last for 3 to 4 days in the refrigerator.

Can you freeze cut avocados? Yes, to freeze avocados: (1) Peel and puree avocados; (2) Add to the puree 1/2 tablespoon of lemon juice for every avocado used to prevent browning; (3) Place in covered airtight containers or heavy-duty freezer bags. 

How long do cut avocados last in the freezer? Properly stored, they will maintain best quality for about 3 to 6 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - cut-up avocados that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if cut avocados are bad or spoiled? The best way is to smell and look at the cut avocados: discard any avocados that have an off smell or appearance; if mold appears, discard the cut avocados. "
"AVOCADOS - FRESH, RAW, WHOLE",Fruits,https://www.stilltasty.com/Fooditems/index/16427,"{'Pantry': '4-7 days or until ripe', 'Refrigerator': '3-5 days once ripe', 'Freezer': '3-6 months'}","Shelf Life Tips
How long do avocados last? The precise answer to that question depends to a large extent on storage conditions - after purchasing, keep avocados in a dry area. 
Properly stored, avocados will become fully ripe in about 4 to 7 days at normal room temperature. 
How can you make avocados ripen faster? To hasten ripening, put avocados in a brown paper bag, close it and leave on the counter; to ripen them even faster, add an apple to the bag.
Do not refrigerate avocados until they are fully ripe - allowing to ripen at room temperature will result in more flavorful avocados.
To extend the shelf life of fully ripe avocados, place in a plastic bag and refrigerate; for best results, bring the avocados back to room temperature before using.
How long do avocados last in the refrigerator? Fully ripe avocados will last for about 3 to 5 days in the fridge.
Can you freeze avocados? Yes: (1) Peel and puree avocados; (2) Add to the puree 1/2 tablespoon of lemon juice for every avocado used to prevent browning; (3) Place in covered airtight containers or heavy-duty freezer bags. 
How long do avocados last in the freezer? Properly stored, they will maintain best quality for about 3 to 6 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - avocados that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if avocados are bad or spoiled? The best way is to smell and look at the avocados: if avocados develop an off odor, flavor or appearance, or if mold appears, they should be discarded. "
"BANANAS - FRESH, RAW, CUT UP",Fruits,https://www.stilltasty.com/Fooditems/index/16450,"{'Refrigerator': '3-4 days', 'Freezer': '2-3 months'}","Shelf Life Tips
How long do cut bananas last? The exact answer to that question depends to a large extent on storage conditions - keep cut-up bananas refrigerated. 

Bananas discolor quickly when cut - to prevent browning, sprinkle the cut bananas with a little lemon juice before refrigerating.

To maximize the shelf life of cut bananas, wrap tightly with plastic wrap or aluminum foil, or place in covered container or resealable plastic bag and refrigerate. 

How long do cut bananas last in the fridge? Properly stored, cut bananas will last for 3 to 4 days in the refrigerator.

Can you freeze cut bananas? Yes, to freeze bananas: (1) Peel and mash; (2) Add one tablespoon of lemon juice or 1/2 teaspoon ascorbic acid for each cup of mashed banana to prevent browning; (3) Place in covered airtight containers or heavy-duty freezer bags.

How long do cut bananas last in the freezer? Properly stored, they will maintain best quality for about 2 to 3 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - cut-up bananas that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if cut bananas are bad or spoiled? The best way is to smell and look at the cut bananas: discard any bananas that have an off smell or appearance; if mold appears, discard the cut bananas. "
"BANANAS - FRESH, RAW, WHOLE",Fruits,https://www.stilltasty.com/Fooditems/index/16451,"{'Pantry': '2-5 days or until ripe', 'Refrigerator': '5-7 days once ripe', 'Freezer': '2-3 months'}","Shelf Life Tips
How long do bananas last? The precise answer to that question depends to a large extent on storage conditions - after purchasing, keep bananas in a dry area. 
Properly stored, bananas will become fully ripe in about 2 to 5 days at normal room temperature. 

How can you make bananas ripen faster? To hasten ripening, put bananas in a brown paper bag on the counter; to ripen bananas even faster, add an apple to the bag.

Should you refrigerate raw bananas? Yes: Store bananas at room temperature until they are fully ripe, then refrigerate to extend shelf life.

How long do bananas last in the refrigerator? Fully ripe bananas will last for about 5 to 7 days in the fridge.

Refrigeration will turn banana skins black, but will not harm the fruit.

Can you freeze raw bananas? Yes- to freeze bananas: (1) Peel and mash; (2) Add one tablespoon of lemon juice  or 1/2 teaspoon ascorbic acid for each cup of mashed banana to prevent browning; (3) Place in covered airtight containers or heavy-duty freezer bags.
 
How long do bananas last in the freezer? Properly stored, they will maintain best quality for 2 to 3 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - bananas that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if bananas are bad or spoiled? Bananas that are spoiling will typically become very soft, start to ooze and the inside fruit will darken; discard any bananas if mold appears or if the bananas have an off smell or appearance. "
"BANANAS, DRIED - UNOPENED OR OPENED PACKAGE",Fruits,https://www.stilltasty.com/Fooditems/index/18824,"{'Pantry': '6-12 months', 'Refrigerator': '6-12 months', 'Freezer': '12-18 months'}","Shelf Life Tips
How long do dried bananas last? The precise answer to that question depends to a large extent on storage conditions - keep dried bananas in a cool, dry area. 
To maximize the shelf life of dried bananas after opening, place in tightly sealed airtight container or heavy-duty plastic bag.
How long do dried bananas last at room temperature? Properly stored, dried bananas will last for about 6 to 12 months at normal room temperature. 
Should you refrigerate dried bananas? In hot, humid environments, dried bananas should be stored in the refrigerator. 
How long do dried bananas last in the refrigerator? Dried bananas will keep well for about 6 to 12 months in the refrigerator.
Can you freeze dried bananas? Yes, freeze dried bananas in airtight containers or heavy-duty freezer bags.
How long do dried bananas last in the freezer? Properly stored, dried bananas will maintain best quality for about 12 to 18 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - dried bananas that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How to tell if dried bananas are bad or spoiled? The best way is to smell and look at the dried bananas: discard any that have an off smell or appearance; if mold appears, discard the dried bananas. "
