item_name,category,url,shelf_life,food_tips
APRICOT PIE — UNBAKED,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16395,"{'Refrigerator': '1-2 days', 'Freezer': '2-4 months'}","Shelf Life Tips
Keep refrigerated; cover unbaked pie loosely with aluminum foil or plastic wrap. To freeze, wrap unbaked pie tightly with aluminum foil or plastic freezer wrap, or place in freezer bag. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"APRICOT PIE FILLING, COMMERCIALLY CANNED OR BOTTLED — OPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16396,{'Refrigerator': '2 weeks'},"Shelf Life Tips
How long does apricot pie filling last once opened? The precise answer depends to a large extent on storage conditions - keep opened apricot pie filling refrigerated and tightly covered.
To maximize the shelf life of apricot pie filling after opening, refrigerate in a covered glass or plastic container.
How long does opened apricot pie filling last in the refrigerator? Apricot pie filling that has been continuously refrigerated will keep for about 2 weeks.  
Is apricot pie filling safe to use after the ""expiration"" date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged apricot pie filling will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the apricot pie filling will remain at peak quality.
How can you tell if opened apricot pie filling is bad or spoiled? The best way is to smell and look at the apricot pie filling: if the apricot pie filling develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all apricot pie filling from cans or packages that are leaking, rusting, bulging or severely dented. "
"APRICOT PIE FILLING, COMMERCIALLY CANNED OR BOTTLED — UNOPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16397,{'Pantry': '3 years'},"Shelf Life Tips
How long does unopened apricot pie filling last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of apricot pie filling, store in a cool, dry area.
How long does unopened apricot pie filling last at room temperature? Properly stored, unopened apricot pie filling will generally stay at best quality for about 3 years, although it will usually remain safe to use after that.  
Is unopened apricot pie filling safe to use after the ""expiration"" date on the can or package? Yes, provided it is properly stored and the package is undamaged  -  commercially packaged apricot pie filling will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the apricot pie filling will remain at peak quality.
Storage time shown is for best quality only - after that, the apricot pie filling's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if apricot pie filling is bad or spoiled? The best way is to smell and look at the apricot pie filling: if the apricot pie filling develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all apricot pie filling from cans or packages that are leaking, rusting, bulging or severely dented. "
"APRICOT PRESERVES, COMMERCIALLY BOTTLED — OPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16398,{'Refrigerator': '1 year'},"Shelf Life Tips
How long do apricot preserves last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened apricot preserves, keep refrigerated and tightly covered.

How long do opened apricot preserves last in the refrigerator? Apricot preserves that have been continuously refrigerated will generally stay at best quality for about 1 year.  

Are opened apricot preserves safe to use after the ""expiration date"" on the jar? Yes, provided they have been stored properly, the jar is undamaged, and there are no signs of spoilage (see below) - commercially jarred apricot preserves will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the apricot preserves will remain at peak quality.

The storage time shown for opened apricot preserves are for best quality only - after that, the preserves' texture, color or flavor may change, but in most cases, they will still be safe to consume if it has been kept continuously refrigerated, the jar is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened apricot preserves are bad or spoiled? The best way is to smell and look at the apricot preserves: if the preserves develop an off odor, flavor or appearance, or if mold appears, they should be discarded. "
"APRICOT PRESERVES, COMMERCIALLY BOTTLED — UNOPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16399,{'Pantry': '2 years'},"Shelf Life Tips
How long does an unopened jar of apricot preserves last? The precise answer depends to a large extent on storage conditions  -to maximize shelf life, store in a cool, dry area.
How long does an unopened jar of apricot preserves last at room temperature? Properly stored, an unopened jar of apricot preserves will generally stay at best quality for about 2 years.
Are unopened apricot preserves safe to use after the ""expiration date"" on the jar? Yes, provided they are properly stored and the jar is undamaged  -  commercially packaged apricot preserves will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the apricot preserves will remain at peak quality.
Storage time shown is for best quality only - after that, the apricot preserves texture, color or flavor may change, but in most cases, they will still be safe to consume if they been stored properly, the jar is undamaged, and there are no signs of spoilage (see below).  
How can you tell if apricot preserves are bad or spoiled? The best way is to smell and look at the apricot preserves: if the preserves develop an off odor, flavor or appearance, or if mold appears, they should be discarded. "
BAGELS - PURCHASED COMMERCIALLY FROZEN,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16433,{'Freezer': '1 year (best quality)'},"Shelf Life Tips
How long do frozen bagels last? The precise answer to that question depends to a large extent on storage conditions - keep bagels frozen at all times.

Properly stored, frozen bagels will maintain best quality for about 12 months in the freezer, although they will usually remain safe to eat after that.  

Are frozen bagels safe to eat after the ‘expiration’ date on the package? Yes, if properly stored  -  commercially frozen bagels will typically carry a Best By, Best if Used By, Best Before, or Best When Used By date but this is not a safety date, it is the manufacturer's estimate of how long the frozen bagels will remain at peak quality.
 
How long will frozen bagels remain safe to eat? Frozen bagels that have been kept constantly frozen at 0°F will keep safe indefinitely, as long as they have been stored properly and the package is not damaged.

How to tell if frozen bagels are no longer good?  If dry spots or discolorations have developed on the frozen bagels, freezer burn has begun to set in - this will not make the frozen bagels unsafe to eat, but it will harm the texture and taste. "
BAGELS - PURCHASED FRESHLY BAKED,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16434,"{'Pantry': '1-3 days', 'Freezer': '3 months'}","Shelf Life Tips
How long do bagels last? The precise answer to that question depends to a large extent on storage conditions - keep freshly baked bagels in a dry area. 
To maximize the shelf life of bagels, store baked and fully cooled bagels in a sealed plastic bag at room temperature. 
Properly stored, freshly baked bagels will last for about 1 to 3 days at normal room temperature. 
How long do bagels last in the fridge? Freshly baked bagels should ideally not be refrigerated as bagels will dry out and become stale faster than at room temperature.
If you must refrigerate freshly baked bagels (eg, due to a lack of pantry storage space or hot, humid room conditions), the bagels will typically last for only about a day before getting stale.
Can you freeze freshly baked bagels? Yes, to freeze: (1) Slice bagels in half or leave whole; (2) Wrap tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag
and freeze. 

How long do bagels last in the freezer? Properly stored, they will maintain best quality for about 3 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - bagels that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if bagels are bad or spoiled? The best way is to smell and look at the bagels: discard any that have an off smell or appearance; if mold appears, discard the bagels. "
"BAGUETTE, FRESHLY BAKED, HOMEMADE OR BAKERY",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/18938,"{'Pantry': '2-3 days', 'Freezer': '3 months'}","Shelf Life Tips
How long does a baguette last? The precise answer to that question depends to a large extent on storage conditions - keep baguette (also known as French baguette) in a cool, dry area. To maximize the shelf life of a bakery-bought baguette, keep in original packaging and store at room temperature. To maximize the shelf life of a homemade baguette, cool thoroughly before storing and place in plastic storage bag or bread box, or wrap in foil and store at room temperature. Properly stored, a baguette will last for about 2 to 3 days at normal room temperature.  How long does a baguette last in the fridge? A baguette should ideally not be refrigerated, as the baguette will dry out and become stale faster than at room temperature. If you must refrigerate a baguette (eg, due to a lack of pantry storage space or very hot, humid room conditions), the baguette will typically last for only about a day before getting stale. Can you freeze a baguette? Yes, to freeze: (1) Slice baguette or leave loaf whole; (2) Wrap tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag and freeze.  How long does a baguette last in the freezer? Properly stored, it will maintain best quality for about 3 months, but will remain safe beyond that time.  The freezer time shown is for best quality only - a baguette that has been kept constantly frozen at 0°F will keep safe indefinitely.   How to tell if a baguette is bad or spoiled? The best way is to smell and look at the baguette: discard any baguette that has an off smell or appearance; if mold appears, discard the entire baguette. "
"BAKING CHIPS, VANILLA-FLAVORED  — UNOPENED OR OPENED PACKAGE",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/18794,{'Pantry': '15 months'},"Shelf Life Tips
Store in cool, dry area and keep package tightly sealed. Refrigeration is only recommended in very hot, humid environments, as it will affect texture and appearance. "
BAKING POWDER - OPENED PACKAGE,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16437,{'Pantry': '6 months'},"Shelf Life Tips
How long does baking powder last once opened? The precise answer to the question depends to a large extent on storage conditions; store in cool, dry area. 
To maximize the shelf life of opened baking powder, keep the package tightly sealed after opening.
How long does opened baking powder last at room temperature? Properly stored, opened baking powder will generally stay at best quality for about 6 months.
Is baking powder safe to use after the ""expiration"" date on the package? Yes, provided it is properly stored and the package is undamaged  —  commercially packaged baking powder will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before,"" or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the baking powder will remain at peak quality.
How can you tell whether opened baking powder is still good to use? To test whether opened baking powder is still potent enough to be effective: add one teaspoon of baking powder to one-third cup of hot water - if mixture bubbles, the baking powder is still potent enough to use. "
BAKING POWDER — UNOPENED PACKAGE,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16438,{'Pantry': '18 months'},"Shelf Life Tips
How long does an unopened package of baking powder last? The precise answer depends to a large extent on storage conditions  -to maximize the shelf life of unopened baking powder  store in a cool, dry area.
Properly stored, an unopened package of baking powder will generally stay at best quality for about 18 months.
Is unopened baking powder safe to use after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged baking powder will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the baking powder will remain at peak quality.
How can you tell whether baking powder is still good to use? To test whether baking powder is still potent enough to be effective: add one teaspoon of baking powder to one-third cup of hot water - if mixture bubbles, the baking powder is still potent enough to use. "
BAKING SODA - OPENED PACKAGE,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16439,{'Pantry': '6 months'},"Shelf Life Tips
How long does baking soda last once opened? The precise answer to the question depends to a large extent on storage conditions; store in cool, dry area. 
To maximize the shelf life of opened baking soda, keep the package tightly sealed after opening.
How long does opened baking soda last at room temperature? Properly stored, opened baking soda will generally stay at best quality for about 6 months.
Is baking soda safe to use after the ""expiration"" date on the package? Yes, provided it is properly stored and the package is undamaged  —  commercially packaged baking soda will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before,"" or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the baking soda will remain at peak quality.
How can you tell whether opened baking soda is still good to use? To test whether opened baking soda is still potent enough to be effective: add one teaspoon of baking soda to 3 tablespoons of vinegar - if mixture bubbles, the baking soda is still potent enough to use. "
BAKING SODA — UNOPENED PACKAGE,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16440,{'Pantry': '2 years'},"Shelf Life Tips
How long does an unopened package of baking soda last? The precise answer depends to a large extent on storage conditions  -to maximize the shelf life of unopened baking soda  store in a cool, dry area.
Properly stored, an unopened package of baking soda will generally stay at best quality for about 2 years.
Is unopened baking soda safe to use after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged baking soda will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the baking soda will remain at peak quality.
How can you tell whether baking soda is still good to use? To test whether baking soda is still potent enough to be effective: add one teaspoon of baking soda to 3 tablespoons of vinegar - if mixture bubbles, the baking soda is still potent enough to use. "
BANANA BREAD - FRESHLY BAKED,Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16444,"{'Pantry': '1-2 days', 'Refrigerator': '1 week', 'Freezer': '2-3 months'}","Shelf Life Tips
How long does banana bread last? The precise answer to that question depends to a large extent on storage conditions - keep freshly baked banana bread in a dry area. 
To maximize the shelf life of banana bread, cover with foil or plastic wrap or place in a plastic bag to prevent drying out.
Properly stored, freshly baked banana bread will last for about 1 to 2 days at normal room temperature. 
How long does banana bread last in the fridge? Freshly baked banana bread will keep well for about 1 week in the fridge when properly stored.
Can you freeze banana bread? Yes, to freeze: wrap banana bread tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag.

How long does banana bread last in the freezer? Properly stored, it will maintain best quality for about 2 to 3 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - banana bread that has been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if banana bread is bad or spoiled? The best way is to smell and look at the banana bread: discard any that has an off smell or appearance; if mold appears, discard the banana bread. "
"BANANA CREAM PIE, FRESHLY BAKED - HOMEMADE OR BAKERY",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16445,{'Refrigerator': '3-4 days'},"Shelf Life Tips
How long does banana cream pie last? The precise answer to that question depends to a large extent on storage conditions - keep freshly baked banana cream pie refrigerated. 
How long can banana cream pie be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; banana cream pie should be discarded if left out for more than 2 hours at room temperature.
How long does banana cream pie last in the fridge? Freshly baked banana cream pie will keep for about 3 to 4 days in the fridge; refrigerate covered loosely with aluminum foil or plastic wrap.
Can you freeze banana cream pie? Banana cream pie does not freeze well and is not recommended for quality purposes.  

How to tell if banana cream pie is bad or spoiled? The best way is to smell and look at the banana cream pie: discard any that has an off smell or appearance; if mold appears, discard the banana cream pie. "
"BISCUIT / BAKING MIX, DRY, COMMERCIALLY PACKAGED — UNOPENED OR OPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16525,{'Pantry': '1 year (best quality)'},"Shelf Life Tips
How long does a package of biscuit mix last? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of biscuit mix  store in a cool, dry area.
How long does biscuit mix last at room temperature? Properly stored, a package of biscuit mix will generally stay at best quality for about one year at room temperature.
To maximize the shelf life of biscuit mix once the package is opened, transfer biscuit mix to a covered airtight container or place original biscuit mix bag in a resealable plastic freezer bag.
Is biscuit mix safe to use after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged biscuit mix will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the biscuit mix will remain at peak quality.
Storage time shown is for best quality only - after that, the biscuit mix's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if biscuit mix is bad or spoiled? The best way is to smell and look at the biscuit mix: if the biscuit mix develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"BISCUIT DOUGH, COMMERCIALLY PACKAGED AND SOLD REFRIGERATED - UNOPENED OR OPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/18753,"{'Refrigerator': '1-2  months or date on package', 'Freezer': '2-3 months'}","Shelf Life Tips
Keep refrigerated.  To freeze, cover packaged dough tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
"BISCUIT DOUGH, NOT YEAST-BASED, UNBAKED -  HOMEMADE",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/18757,{'Freezer': '2-3 months'},"Shelf Life Tips
For best results, do not refrigerate biscuit dough for more than a few hours - for longer-term storage, freeze instead.  To freeze, wrap dough tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
"BISCUITS, FRESHLY BAKED  - HOMEMADE OR BAKERY",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16526,"{'Pantry': '1-2 days', 'Refrigerator': '1 week', 'Freezer': '2-3 months'}","Shelf Life Tips
How long do biscuits last? The precise answer to that question depends to a large extent on storage conditions - keep freshly baked biscuits in a dry area. 
To maximize the shelf life of biscuits, cover with foil or plastic wrap or place in plastic bag to prevent drying out.
Properly stored, freshly baked biscuits will last for about 1 to 2 days at normal room temperature. 
How long do biscuits last in the fridge? Freshly baked biscuits will keep well for about 1 week in the fridge when properly stored.
Can you freeze biscuits? Yes, to freeze: wrap biscuits tightly with aluminum foil or plastic freezer wrap, or place in heavy-duty freezer bag.

How long do biscuits last in the freezer? Properly stored, they will maintain best quality for about 2 to 3 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - biscuits that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How to tell if biscuits are bad or spoiled? The best way is to smell and look at the biscuits: discard any that have an off smell or appearance; if mold appears, discard the biscuits. "
"BLACKBERRY JAM, COMMERCIALLY JARRED - OPENED",Snacks & Baked Goods,https://www.stilltasty.com/Fooditems/index/16552,{'Refrigerator': '1 year (best quality)'},"Shelf Life Tips
How long does blackberry jam last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened blackberry jam, keep it refrigerated and tightly covered.

How long does opened blackberry jam last in the refrigerator? Blackberry jam that has been continuously refrigerated will generally stay at best quality for about 1 year.  

Is opened blackberry jam safe to use after the expiration date on the jar? Yes, provided it has been stored properly, the jar is undamaged, and there are no signs of spoilage (see below) - commercially jarred blackberry jam will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the blackberry jam will remain at peak quality.

The storage time shown for opened blackberry jam is for best quality only - after that, the jam's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated, the jar is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened blackberry jam is bad or spoiled? The best way is to smell and look at the blackberry jam: if the jam develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
