item_name,category,url,shelf_life,food_tips
"BAKED BEANS, IN SAUCE (INCLUDING MOLASSES, BROWN SUGAR, TOMATO), COMMERCIALLY CANNED OR BOTTLED - UNOPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16470,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long do unopened canned baked beans in sauce last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of canned baked beans in sauce (including molasses, brown sugar or tomato sauce), store in a cool, dry area.
How long does an unopened can of baked beans in sauce last at room temperature? Properly stored, an unopened can of baked beans in sauce will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Are unopened canned baked beans in sauce safe to use after the ""expiration"" date on the can or package? Yes, provided they are properly stored and the can is undamaged  -  commercially packaged canned baked beans in sauce will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the canned baked beans in sauce will remain at peak quality.
Storage time shown is for best quality only - after that, the canned baked beans in sauce's texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if canned baked beans in sauce are bad or spoiled? The best way is to smell and look at the canned baked beans in sauce: if the canned baked beans in sauce develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all canned baked beans in sauce from cans or packages that are leaking, rusting, bulging or severely dented. "
"BARLEY, COMMERCIALLY BAGGED OR PURCHASED IN BULK - COOKED AT HOME","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16456,"{'Refrigerator': '3-5 days', 'Freezer': '1 month'}","Shelf Life Tips
Refrigerate within two hours of cooking; store in covered container. Freeze in covered airtight containers or heavy-duty freezer bags. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
"BARLEY, COMMERCIALLY BAGGED OR PURCHASED IN BULK — UNCOOKED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16457,{'Pantry': '18-24 months (best quality)'},"Shelf Life Tips
How long does uncooked barley last? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of barley  store in a cool, dry area.
How long does barley last at room temperature? Properly stored, uncooked barley will generally stay at best quality for about 18 to 24 months at normal room temperature.
To maximize the shelf life of barley, keep the package tightly closed at all times. 
To further maximize the shelf life of barley once the package is opened, transfer barley to a covered airtight container or place the barley package in a resealable plastic freezer bag.
Is barley safe to use after the ""expiration"" date on the package? Yes, provided it is properly stored and the package is undamaged  -  commercially packaged barley will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the barley will remain at peak quality.
Storage time shown is for best quality only - after that, the barley's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if barley is bad or spoiled? The best way is to smell and look at the barley: if the barley develops an off odor, flavor or appearance, or if mold or insects appear, it should be discarded. "
"BEAN SOUP,  ALL TYPES - HOMEMADE","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16464,"{'Refrigerator': '3-4 days', 'Freezer': '4-6 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate cooked soup in covered containers.  Freeze in covered airtight containers or heavy-duty freezer bags. Freezer time shown is for best quality only - foods kept constantly frozen at 0°F will keep safe indefinitely. "
"BEAN SOUP, COMMERCIALLY CANNED OR BOTTLED — OPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16465,"{'Refrigerator': '3-4 days', 'Freezer': '4-6 months'}","Shelf Life Tips
How long does bean soup last once opened? The precise answer depends to a large extent on storage conditions - keep opened bean soup refrigerated and tightly covered.
To maximize the shelf life of canned or packaged bean soup after opening, refrigerate in covered glass or plastic container.
How long does opened bean soup last in the refrigerator? Bean soup that has been continuously refrigerated will keep for about 3 to 4 days.  
Is bean soup safe to use after the ""expiration"" date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged bean soup will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bean soup will remain at peak quality.
To further extend the shelf life of opened bean soup, freeze it: to freeze bean soup, place inside covered airtight containers or heavy-duty freezer bags.
How long does bean soup last in the freezer? Properly stored, it will maintain best quality for about 6 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - bean soup that has been kept constantly frozen at 0°F will keep safe indefinitely. 
How long does bean soup last after being frozen and thawed? Bean soup that has been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; bean soup that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened bean soup is bad or spoiled? The best way is to smell and look at the bean soup: if the bean soup develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all bean soup from cans or packages that are leaking, rusting, bulging or severely dented. "
"BEAN SOUP, COMMERCIALLY CANNED OR PACKAGED, SOLD UNREFRIGERATED  — UNOPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16466,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long does an unopened can of bean soup last? The precise answer depends to a large extent on storage conditions - to maximize shelf life, store in a cool, dry area.
How long does an unopened can of bean soup last at room temperature? Properly stored, an unopened can of bean soup will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Is unopened bean soup safe to use after the ""expiration"" date on the can or package? Yes, provided it is properly stored and the can is undamaged  -  commercially packaged bean soup will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bean soup will remain at peak quality.
Storage time shown is for best quality only - after that, the bean soup's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if bean soup is bad or spoiled? The best way is to smell and look at the bean soup: if the bean soup develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all bean soup from cans or packages that are leaking, rusting, bulging or severely dented. "
"BLACK BEANS, COMMERCIALLY CANNED OR BOTTLED — OPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16541,"{'Refrigerator': '3-4 days', 'Freezer': '1-2 months'}","Shelf Life Tips
How long does a can of black beans last once opened? The precise answer depends to a large extent on storage conditions - keep opened black beans refrigerated and tightly covered.
To maximize the shelf life of canned black beans after opening, refrigerate in covered glass or plastic container.
How long do opened canned black beans last in the refrigerator? Canned black beans that have been continuously refrigerated will keep for about 3 to 4 days.  
Are canned black beans safe to use after the ""expiration"" date on the package? Yes, provided they have been stored properly, the can or package is undamaged, and there are no signs of spoilage (see below) - commercially canned black beans will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the black beans will remain at peak quality.
To further extend the shelf life of opened canned black beans, freeze them: to freeze canned black beans, place inside covered airtight containers or heavy-duty freezer bags.
The texture of canned black beans will be softer after freezing and thawing; the thawed black beans will be best suited to cooked dishes, such as sauces, soups and casseroles.
How long do canned black beans last in the freezer? Properly stored, they will maintain best quality for about 2 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - black beans that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How long do canned black beans last after being frozen and thawed? Black beans that have been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; black beans that were thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened canned black beans are bad or spoiled? The best way is to smell and look at the black beans: if the black beans develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all black beans from cans or packages that are leaking, rusting, bulging or severely dented. "
"BLACK BEANS, COMMERCIALLY CANNED OR BOTTLED — UNOPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16542,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long do unopened canned black beans last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of canned black beans, store in a cool, dry area.
How long does an unopened can of black beans last at room temperature? Properly stored, an unopened can of black beans will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Are unopened canned black beans safe to use after the ""expiration"" date on the can or package? Yes, provided they are properly stored and the can is undamaged  -  commercially packaged canned black beans will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the canned black beans will remain at peak quality.
Storage time shown is for best quality only - after that, the canned black beans' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if canned black beans are bad or spoiled? The best way is to smell and look at the canned black beans: if the canned black beans develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all canned black beans from cans or packages that are leaking, rusting, bulging or severely dented. "
"BLACK BEANS, DRIED, COMMERCIALLY BAGGED OR PURCHASED IN BULK — COOKED AT HOME","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16543,"{'Refrigerator': '3-5 days', 'Freezer': '6 months (best quality)'}","Shelf Life Tips
How long do cooked black beans last? The precise answer to that question depends to a large extent on storage conditions - refrigerate black beans within two hours of cooking.

To maximize the shelf life of cooked black beans for safety and quality, refrigerate the black beans in shallow airtight containers or resealable plastic bags. 

How long do cooked black beans last in the refrigerator? Properly stored, cooked black beans will last for 3 to 5 days in the refrigerator.

How long can cooked black beans be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; cooked black beans should be discarded if left out for more than 2 hours at room temperature. 

To further extend the shelf life of cooked black beans, freeze them; freeze in covered airtight containers or heavy-duty freezer bags. 

How long do cooked black beans last in the freezer? Properly stored, they will maintain best quality for about 6 months, but will remain safe beyond that time.
 
The freezer time shown is for best quality only - cooked black beans that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How long do cooked black beans last after being frozen and thawed? Cooked black beans that have been thawed in the fridge can be kept for an additional 3 to 4 days in the refrigerator before cooking; black beans that were thawed in the microwave or in cold water should be eaten immediately. 

How to tell if cooked black beans are bad? If cooked black beans develop an off odor, flavor or appearance, or if mold appears, they should be discarded; do not taste first. "
"BLACK BEANS, DRIED, COMMERCIALLY BAGGED OR PURCHASED IN BULK — UNCOOKED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16544,{'Pantry': '2-3 years (best quality)'},"Shelf Life Tips
How long do dried black beans last? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of dried black beans  store in a cool, dry area.
How long do dried black beans last at room temperature? Properly stored, dried black beans will generally stay at best quality for about 2 to 3 years at normal room temperature, although they will usually remain safe to use after that.
To maximize the shelf life of dried black beans, keep the package tightly closed at all times. 
To further maximize the shelf life of dried black beans once the package is opened, transfer dried black beans to a covered airtight container or place the dried black beans package in a resealable plastic freezer bag.
Are dried black beans safe to use after the ""expiration"" date on the package? Yes, provided it is properly stored and the package is undamaged  -  commercially packaged dried black beans will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the dried black beans will remain at peak quality.
Storage time shown is for best quality only - after that, the dried black beans' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if dried black beans are bad or spoiled? The best way is to smell and look at the dried black beans: if the dried black beans develop an off odor, flavor or appearance, or if mold or insects appear, they should be discarded. "
"BLACK-EYED PEAS, COMMERCIALLY CANNED OR BOTTLED — OPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16565,"{'Refrigerator': '3-4 days', 'Freezer': '1-2 months'}","Shelf Life Tips
How long does a can of black-eyed peas last once opened? The precise answer depends to a large extent on storage conditions - keep opened black-eyed peas refrigerated and tightly covered.
To maximize the shelf life of canned black-eyed peas after opening, refrigerate in covered glass or plastic container.
How long do opened canned black-eyed peas last in the refrigerator? Canned black-eyed peas that have been continuously refrigerated will keep for about 3 to 4 days.  
Are canned black-eyed peas safe to use after the ""expiration"" date on the package? Yes, provided they have been stored properly, the can or package is undamaged, and there are no signs of spoilage (see below) - commercially canned black-eyed peas will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the black-eyed peas will remain at peak quality.
To further extend the shelf life of opened canned black-eyed peas, freeze them: to freeze canned black-eyed peas, place inside covered airtight containers or heavy-duty freezer bags.
The texture of canned black-eyed peas will be softer after freezing and thawing; the thawed black-eyed peas will be best suited to cooked dishes, such as sauces, soups and casseroles.
How long do canned black-eyed peas last in the freezer? Properly stored, they will maintain best quality for about 2 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - black-eyed peas that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How long do canned black-eyed peas last after being frozen and thawed? Black-eyed peas that have been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; black-eyed peas that were thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened canned black-eyed peas are bad or spoiled? The best way is to smell and look at the black-eyed peas: if the black-eyed peas develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all black-eyed peas from cans or packages that are leaking, rusting, bulging or severely dented. "
"BLACK-EYED PEAS, COMMERCIALLY CANNED OR BOTTLED — UNOPENED","Nuts, Grains & Pasta",https://www.stilltasty.com/Fooditems/index/16566,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long do unopened canned black-eyed peas last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of canned black-eyed peas, store in a cool, dry area.
How long does an unopened can of black-eyed peas last at room temperature? Properly stored, an unopened can of black-eyed peas will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Are unopened canned black-eyed peas safe to use after the ""expiration"" date on the can or package? Yes, provided they are properly stored and the can is undamaged  -  commercially packaged canned black-eyed peas will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the canned black-eyed peas will remain at peak quality.
Storage time shown is for best quality only - after that, the canned black-eyed peas' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if canned black-eyed peas are bad or spoiled? The best way is to smell and look at the canned black-eyed peas: if the canned black-eyed peas develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all canned black-eyed peas from cans or packages that are leaking, rusting, bulging or severely dented. "
