item_name,category,url,shelf_life,food_tips
"ASPARAGUS - FRESH, RAW",Vegetables,https://www.stilltasty.com/Fooditems/index/16423,"{'Refrigerator': '3-4 days', 'Freezer': '12-18 months'}","Shelf Life Tips
How long does raw asparagus last? The precise answer to that question depends to a large extent on storage conditions - after purchasing, keep asparagus refrigerated at all times. 

To maximize the shelf life of raw asparagus, wrap bottom of asparagus stalks in damp paper towel, then refrigerate in an unsealed plastic bag.

 How long does raw asparagus last in the fridge? Properly stored, raw asparagus will usually keep well for about 3 to 4 days in the refrigerator.

How long does asparagus last in the fridge once it has been cooked? Cooked asparagus will usually stay good for 3 to 5 days in the refrigerator and 10 to 12 months in the freezer.
Can you freeze asparagus? Yes, to freeze: (1) Wash thoroughly and trim stalks by removing scales with a sharp knife; (2) Cut asparagus into even-sized pieces; (3) Blanch (plunge into boiling water) for three minutes and chill quickly in ice cold water; (4) Drain off excess moisture, package in airtight containers or freezer bags and freeze immediately.  
How long does asparagus last in the freezer? Properly stored, it will maintain best quality for about 12 to 18 months, but will remain safe beyond that time.

The freezer time shown is for best quality only - asparagus that has been kept constantly frozen at 0°F will keep safe indefinitely. 
How to tell if asparagus is bad or spoiled? Asparagus that is spoiling will typically become soft and discolored and the tips will start to darken; discard any asparagus that has an off smell or appearance. "
"ASPARAGUS, COMMERCIALLY CANNED OR BOTTLED — OPENED",Vegetables,https://www.stilltasty.com/Fooditems/index/16424,"{'Refrigerator': '3-4 days', 'Freezer': '1-2 months'}","Shelf Life Tips
How long does a can of asparagus last once opened? The precise answer depends to a large extent on storage conditions - keep opened asparagus refrigerated and tightly covered.
To maximize the shelf life of canned or packaged asparagus after opening, refrigerate in a covered glass or plastic container.
How long does opened canned asparagus last in the refrigerator? Asparagus that has been continuously refrigerated will keep for about 3 to 4 days.  
Is canned asparagus safe to use after the ""expiration"" date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged asparagus will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the asparagus will remain at peak quality.
To further extend the shelf life of opened canned asparagus, freeze it: to freeze asparagus, place inside covered airtight containers or heavy-duty freezer bags.
How long does canned asparagus last in the freezer? Properly stored, it will maintain best quality for about 2 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - asparagus that has been kept constantly frozen at 0°F will keep safe indefinitely. 
How long does canned asparagus last after being frozen and thawed? Canned asparagus that has been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; asparagus that was thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened canned asparagus is bad or spoiled? The best way is to smell and look at the asparagus: if the asparagus develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all asparagus from cans or packages that are leaking, rusting, bulging or severely dented. "
"ASPARAGUS, COMMERCIALLY CANNED OR BOTTLED — UNOPENED",Vegetables,https://www.stilltasty.com/Fooditems/index/16425,{'Pantry': '3-5 years (best quality)'},"Shelf Life Tips
How long does unopened canned asparagus last? The precise answer depends to a large extent on storage conditions - to maximize shelf life, store in a cool, dry area.
How long does unopened canned asparagus last at room temperature? Properly stored, unopened canned asparagus will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Is unopened canned asparagus safe to use after the ""expiration"" date on the can or package? Yes, provided it is properly stored and the can is undamaged  -  commercially packaged canned asparagus will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the canned asparagus will remain at peak quality.
Storage time shown is for best quality only - after that, the canned asparagus's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if canned asparagus is bad or spoiled? The best way is to smell and look at the canned asparagus: if the canned asparagus develops an off odor, flavor or appearance, or if mold appears, it should be discarded.
Discard all canned asparagus from cans or packages that are leaking, rusting, bulging or severely dented. "
"BABY CARROTS - FRESH, RAW",Vegetables,https://www.stilltasty.com/Fooditems/index/18950,"{'Refrigerator': '2-3 weeks', 'Freezer': '12-18 months'}","Shelf Life Tips
How long do baby carrots last? The precise answer to that question depends to a large extent on storage conditions - keep baby carrots refrigerated. To maximize the shelf life of baby carrots, refrigerate in covered container or resealable plastic bag or wrap tightly in aluminum foil or plastic wrap. How long do baby carrots last in the fridge? Properly stored, baby carrots will last for 2 to 3 weeks in the refrigerator. Can you freeze baby carrots? Yes, to freeze: (1) Blanch (plunge into boiling water) baby carrots for two minutes and chill quickly in ice cold water; (2) Drain off excess moisture, package in airtight containers or freezer bags and freeze immediately. Frozen baby carrots will soften when thawed and are best used in cooked dishes. How long do baby carrots last in the freezer? Properly stored, they will maintain best quality for about 12 to 18 months, but will remain safe beyond that time. The freezer time shown is for best quality only - carrots that have been kept constantly frozen at 0°F will keep safe indefinitely. How to tell if baby carrots are bad or spoiled? The best way is to smell and look at the baby carrots: discard any carrots that have an off smell or appearance; if mold appears, discard the baby carrots. "
"BAMBOO SHOOTS - FRESH, RAW",Vegetables,https://www.stilltasty.com/Fooditems/index/16441,{'Refrigerator': '5-7 days'},"Shelf Life Tips
How long do bamboo shoots last? The precise answer to that question depends to a large extent on storage conditions - keep bamboo shoots refrigerated. 
To maximize the shelf life of bamboo shoots, refrigerate in plastic bag. 
How long do bamboo shoots last in the fridge? Properly stored, bamboo shoots will last for about 5 to 7 days in the refrigerator. 
Can you freeze bamboo shoots? Bamboo shoots do not freeze well and freezing is not recommended for quality purposes.
How to tell if bamboo shoots are bad or spoiled? The best way is to smell and look at the bamboo shoots: discard any bamboo shoots that have an off smell or appearance; if mold appears, discard the bamboo shoots. "
"BAMBOO SHOOTS, COMMERCIALLY CANNED OR BOTTLED — OPENED",Vegetables,https://www.stilltasty.com/Fooditems/index/16442,{'Refrigerator': '3-4 days'},"Shelf Life Tips
How long does a can of bamboo shoots last once opened? The precise answer depends to a large extent on storage conditions - keep opened bamboo shoots refrigerated and tightly covered.
To maximize the shelf life of canned bamboo shoots after opening, refrigerate in covered glass or plastic container.
How long do opened canned bamboo shoots last in the refrigerator? Canned bamboo shoots that have been continuously refrigerated will keep for about 3 to 4 days.
Are canned bamboo shoots safe to use after the ""expiration"" date on the package? Yes, provided they have been stored properly, the can or package is undamaged, and there are no signs of spoilage (see below) - commercially canned bamboo shoots will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bamboo shoots will remain at peak quality.
Bamboo shoots do not freeze well.
How can you tell if opened canned bamboo shoots are bad or spoiled? The best way is to smell and look at the bamboo shoots: if the bamboo shoots develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all bamboo shoots from cans or packages that are leaking, rusting, bulging or severely dented. "
"BAMBOO SHOOTS, COMMERCIALLY CANNED OR BOTTLED — UNOPENED",Vegetables,https://www.stilltasty.com/Fooditems/index/16443,{'Pantry': '3-5 years'},"Shelf Life Tips
How long do unopened canned bamboo shoots last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of canned bamboo shoots, store in a cool, dry area.
How long does an unopened can of bamboo shoots last at room temperature? Properly stored, an unopened can of bamboo shoots will generally stay at best quality for about 3 to 5 years, although it will usually remain safe to use after that.  
Are unopened canned bamboo shoots safe to use after the ""expiration"" date on the can or package? Yes, provided they are properly stored and the can is undamaged  -  commercially packaged canned bamboo shoots will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the canned bamboo shoots will remain at peak quality.
Storage time shown is for best quality only - after that, the canned bamboo shoots' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the can is undamaged, and there are no signs of spoilage (see below).  
How can you tell if canned bamboo shoots are bad or spoiled? The best way is to smell and look at the canned bamboo shoots: if the canned bamboo shoots develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all canned bamboo shoots from cans or packages that are leaking, rusting, bulging or severely dented. "
"BANANA PEPPERS - FRESH, RAW, SLICED OR CHOPPED",Vegetables,https://www.stilltasty.com/Fooditems/index/16448,"{'Refrigerator': '2-3 days', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do chopped fresh banana peppers last? The precise answer to that question depends to a large extent on storage conditions - keep chopped peppers refrigerated. 
To maximize the shelf life of chopped banana peppers, refrigerate in covered container or resealable plastic bag or wrap tightly in aluminum foil or plastic wrap.
How long do chopped banana peppers last in the fridge? Properly stored, chopped peppers will last for 2 to 3 days in the refrigerator.
Can you freeze chopped peppers? Yes, to freeze: Place in airtight containers or heavy-duty freezer bags, or wrap tightly in heavy-duty aluminum foil or plastic wrap.
How long do chopped banana peppers last in the freezer? Properly stored, they will maintain best quality for about 10 to 12 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - peppers that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How to tell if chopped peppers are bad or spoiled? The best way is to smell and look at the chopped peppers: discard any peppers that have an off smell or appearance; if mold appears, discard the chopped peppers. "
"BANANA PEPPERS — FRESH, RAW, WHOLE",Vegetables,https://www.stilltasty.com/Fooditems/index/16449,"{'Refrigerator': '1 week', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do raw banana peppers last in the fridge? The precise answer to that question depends to a large extent on storage conditions - after purchasing, keep banana peppers refrigerated at all times. 
To maximize the shelf life of raw banana peppers, store in a paper bag in the vegetable crisper of refrigerator.
How long do raw banana peppers last in the refrigerator? Properly stored, banana peppers will usually keep well for 1 week in the fridge.
Can you freeze banana peppers? Yes, to freeze: Slice or chop the peppers, then place in airtight containers or heavy-duty freezer bags, or wrap tightly in heavy-duty aluminum foil or plastic wrap.
How long do banana peppers last in the freezer? Properly stored, they will maintain best quality for about 10 to 12 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - banana peppers that have been kept constantly frozen at 0° F will keep safe indefinitely. 
How to tell if banana peppers are bad or spoiled? Banana peppers that are spoiling will typically become soft and discolored; discard any banana peppers that have an off smell or appearance. "
BEAN SALAD - HOMEMADE OR STORE-PREPARED,Vegetables,https://www.stilltasty.com/Fooditems/index/16463,{'Refrigerator': '3-5 days'},"Shelf Life Tips
How long does bean salad last in the fridge? The precise answer to that question depends to a large extent on storage conditions - refrigerate bean salad within two hours of preparing or purchasing.

To maximize the shelf life of bean salad for safety and quality, refrigerate the bean salad in airtight containers. 

Properly stored, bean salad will last for 3 to 5 days in the refrigerator.

How long can bean salad be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; bean salad should be discarded if left out for more than 2 hours at room temperature. 

How to tell if bean salad is bad? If bean salad develops an off odor, flavor or appearance, or if mold appears, it should be discarded; do not taste first. "
"BEANS, SNAP, STRING OR WAX (GREEN OR YELLOW) - FRESH, COOKED",Vegetables,https://www.stilltasty.com/Fooditems/index/16471,"{'Refrigerator': '3-5 days', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do cooked green beans last in the fridge or freezer? The exact answer to that question depends to a large extent on storage conditions - refrigerate green beans within two hours of cooking.

To maximize the shelf life of cooked green beans for safety and quality, refrigerate the green beans in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. 

Properly stored, cooked green beans will last for 3 to 5 days in the refrigerator.

To further extend the shelf life of cooked green beans, freeze them; freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. 

How long do cooked green beans last in the freezer? Properly stored, they will maintain best quality for 10 to 12 months, but will remain safe beyond that time.
 
The freezer time shown is for best quality only - cooked green beans that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How long do cooked green beans last after being frozen and thawed? Cooked green beans that havw been thawed in the fridge can be kept for an additional 3 to 4 days in the refrigerator before cooking; green beans that were thawed in the microwave or in cold water should be eaten immediately. 

How long can cooked green beans be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; cooked green beans should be discarded if left out for more than 2 hours at room temperature. 

How to tell if cooked green beans are bad? The best way is to smell and look at the green beans: discard any beans with an off smell or appearance, do not taste first. "
"BEET GREENS — FRESH, COOKED",Vegetables,https://www.stilltasty.com/Fooditems/index/16513,"{'Refrigerator': '3-5 days', 'Freezer': '10-12 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate in covered container or wrap tightly with heavy-duty aluminum foil or plastic wrap. Freeze in covered airtight containers or heavy-duty freezer bags. Freezer time shown is for best quality only — foods kept constantly frozen at 0° F will keep safe indefinitely. "
"BEET GREENS - FRESH, RAW",Vegetables,https://www.stilltasty.com/Fooditems/index/16514,"{'Refrigerator': '3-5 days', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do raw beet greens last? The precise answer to that question depends to a large extent on storage conditions - keep beet greens refrigerated. 
To maximize the shelf life of beet greens, refrigerate in plastic bag and do not wash until ready to use.
How long do raw beet greens last in the fridge? Properly stored, raw beet greens will last for 3 to 5 days in the refrigerator. 
Can you freeze beet greens? Yes, to freeze: (1) Wash thoroughly and remove ends; (2) Leave beet greens whole, or cut into 1 to 1 1/2 inch pieces; (3) Blanch (plunge into boiling water) for three minutes and chill quickly in ice cold water; (4) Drain off excess moisture, package in airtight containers or freezer bags and freeze immediately.
How long do beet greens last in the freezer? Properly stored, beet greens will maintain best quality in the freezer for about 12 months, but will remain safe beyond that time. 
The freezer time shown is for best quality only – beet greens that have been kept constantly frozen at 0°F will keep safe indefinitely.
How to tell if beet greens are bad or spoiled? The best way is to smell and look at the beet greens: discard any beet greens that have an off smell or appearance; if mold appears, discard the beet greens. "
"BEETS - FRESH, COOKED",Vegetables,https://www.stilltasty.com/Fooditems/index/16515,"{'Refrigerator': '3-5 days', 'Freezer': '10-12 months'}","Shelf Life Tips
How long do cooked beets last in the fridge or freezer? The exact answer to that question depends to a large extent on storage conditions - refrigerate beets within two hours of cooking.

To maximize the shelf life of cooked beets for safety and quality, refrigerate the beets in shallow airtight containers or wrap tightly with heavy-duty aluminum foil or plastic wrap. 

Properly stored, cooked beets will last for 3 to 5 days in the refrigerator.

To further extend the shelf life of cooked beets, freeze them; freeze in covered airtight containers or heavy-duty freezer bags, or wrap tightly with heavy-duty aluminum foil or freezer wrap. 

How long do cooked beets last in the freezer? Properly stored, they will maintain best quality for 10 to 12 months, but will remain safe beyond that time.
 
The freezer time shown is for best quality only - cooked beets that have been kept constantly frozen at 0°F will keep safe indefinitely. 

How long do cooked beets last after being frozen and thawed? Cooked beets that havw been thawed in the fridge can be kept for an additional 3 to 4 days in the refrigerator before cooking; beets that were thawed in the microwave or in cold water should be eaten immediately. 

How long can cooked beets be left at room temperature? Bacteria grow rapidly at temperatures between 40 °F and 140 °F; cooked beets should be discarded if left out for more than 2 hours at room temperature. 

How to tell if cooked beets are bad? The best way is to smell and look at the beets: discard any that have an off smell or appearance, do not taste first. "
"BEETS - FRESH, RAW",Vegetables,https://www.stilltasty.com/Fooditems/index/16516,"{'Refrigerator': '2 weeks', 'Freezer': '12-18 months'}","Shelf Life Tips
How long do raw beets last? The precise answer to that question depends to a large extent on storage conditions - keep raw beets refrigerated. 
To maximize the shelf life of raw beets, refrigerate in plastic bag and do not wash until ready to use.
How long do raw beets last in the fridge? Properly stored, raw beets will last for about 14 days in the refrigerator. 
Can you freeze beets? Yes, to freeze: (1) Wash beets and trim tops, leaving 1/2 inch of stem; (2) Cook beets until tender; (3) Cool then peel beets and cut into slices or cubes; (4) Place in covered airtight containers or heavy-duty freezer bags. 
How long do beets last in the freezer? Properly stored, beets will maintain best quality in the freezer for about 18 months, but will remain safe beyond that time. 
The freezer time shown is for best quality only – beets that have been kept constantly frozen at 0°F will keep safe indefinitely.
How to tell if raw beets are bad or spoiled? The best way is to smell and look at the raw beets: discard any raw beets that have an off smell or appearance; if mold appears, discard the raw beets. "
"BEETS, COMMERCIALLY CANNED OR BOTTLED — OPENED",Vegetables,https://www.stilltasty.com/Fooditems/index/16517,"{'Refrigerator': '3-4 days', 'Freezer': '1-2 months'}","Shelf Life Tips
How long does a can of beets last once opened? The precise answer depends to a large extent on storage conditions - keep opened beets refrigerated and tightly covered.
To maximize the shelf life of canned beets after opening, refrigerate in covered glass or plastic container.
How long do opened canned beets last in the refrigerator? Canned beets that have been continuously refrigerated will keep for about 3 to 4 days.  
Are canned beets safe to use after the ""expiration"" date on the package? Yes, provided they have been stored properly, the can or package is undamaged, and there are no signs of spoilage (see below) - commercially canned beets will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the beets will remain at peak quality.
To further extend the shelf life of opened canned beets, freeze them: to freeze canned beets, place inside covered airtight containers or heavy-duty freezer bags.
The texture of canned beets will be softer after freezing and thawing; the thawed beets will be best suited to cooked dishes, such as sauces, soups and casseroles.
How long do canned beets last in the freezer? Properly stored, they will maintain best quality for about 2 months, but will remain safe beyond that time.
The freezer time shown is for best quality only - beets that have been kept constantly frozen at 0°F will keep safe indefinitely. 
How long do canned beets last after being frozen and thawed? Beets that have been defrosted in the fridge can be kept for an additional 3 to 4 days in the refrigerator before using; beets that were thawed in the microwave or in cold water should be used immediately. 
How can you tell if opened canned beets are bad or spoiled? The best way is to smell and look at the beets: if the beets develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all beets from cans or packages that are leaking, rusting, bulging or severely dented. "
