item_name,category,url,shelf_life,food_tips
"BLUE CHEESE SALAD DRESSING, COMMERCIALLY BOTTLED, SOLD UNREFRIGERATED - OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18801,{'Refrigerator': '6-9 months (best quality)'},"Shelf Life Tips
How long does blue cheese salad dressing last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened blue cheese salad dressing, keep it refrigerated and tightly covered.

How long does opened blue cheese salad dressing last in the refrigerator? Blue cheese salad dressing that has been continuously refrigerated will generally stay at best quality for about 6 to 9 months.  

Is opened blue cheese salad dressing safe to use after the expiration date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged blue cheese salad dressing will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the blue cheese salad dressing will remain at peak quality.

The storage time shown for opened blue cheese salad dressing is for best quality only - after that, the salad dressing's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated, the package is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened blue cheese salad dressing is bad or spoiled? The best way is to smell and look at the blue cheese salad dressing: if the salad dressing develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"BLUE CHEESE SALAD DRESSING, COMMERCIALLY BOTTLED, SOLD UNREFRIGERATED - UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18802,{'Pantry': '12-18 months (best quality)'},"Shelf Life Tips
How long does an unopened package of blue cheese salad dressing last? The precise answer depends to a large extent on storage conditions  -to maximize shelf life, store in a cool, dry area.
How long does an unopened package of blue cheese salad dressing last at room temperature? Properly stored, an unopened package of blue cheese salad dressing will generally stay at best quality for about 12 to 18 months.
Is unopened blue cheese salad dressing safe to use after the expiration date on the package? Yes, provided it is properly stored and the package is undamaged  -  commercially packaged blue cheese salad dressing will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the blue cheese salad dressing will remain at peak quality.
Storage time shown is for best quality only - after that, the blue cheese salad dressing's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if blue cheese salad dressing is bad or spoiled? The best way is to smell and look at the blue cheese salad dressing: if the salad dressing develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"BOUILLON CUBES OR GRANULES, ALL TYPES (INCLUDING BEEF, CHICKEN, TURKEY, VEGETABLE, FISH) — UNOPENED OR OPENED PACKAGE",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16596,{'Pantry': '2 years (best quality)'},"Shelf Life Tips
How long does a package of bouillon cubes or granules last? The precise answer depends to a large extent on storage conditions  -to maximize the shelf life of bouillon cubes or granules (including beef, chicken, vegetable, turkey and fish bouillon cubes), store in a cool, dry area.
Properly stored, a package of bouillon cubes or granules will generally stay at best quality for about 2 years.
To maximize the shelf life of opened bouillon cubes or granules, keep package tightly closed.
Are bouillon cubes or granules safe to use after the ""expiration"" date on the package? Yes, provided  it is properly stored and the package is undamaged  -  commercially packaged bouillon cubes or granules will typically carry a "" Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bouillon cubes or granules will remain at peak quality.
Storage time shown is for best quality only - after that, the bouillon cubes or granules' texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if bouillon cubes or granules are bad or spoiled? The best way is to smell and look at the bouillon cubes or granules: if bouillon cubes or granules develop an off odor, flavor or appearance, or if mold appears, the package should be discarded. "
"BREAD AND BUTTER PICKLES, COMMERCIALLY JARRED, SOLD UNREFRIGERATED - OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18961,{'Refrigerator': '1 year (best quality)'},"Shelf Life Tips
How long do bread and butter pickles last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened bread and butter pickles keep them refrigerated and tightly covered. How long do opened bread and butter pickles last in the refrigerator? Bread and butter pickles that have been continuously refrigerated will generally stay at best quality for about 1 year.  Are opened bread and butter pickles safe to use after the ""expiration date"" on the jar? Yes, provided they have been stored properly, the jar is undamaged, and there are no signs of spoilage (see below) - commercially packaged bread and butter pickles will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bread and butter pickles will remain at peak quality. The storage time shown for opened bread and butter pickles is for best quality only - after that, the bread and butter pickles' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been kept continuously refrigerated, the jar is undamaged, and there are no signs of spoilage (see below).How can you tell if opened bread and butter pickles are bad or spoiled? The best way is to smell and look at the bread and butter pickles: if the pickles develop an off odor, flavor or appearance, or if mold appears, they should be discarded. "
"BREAD AND BUTTER PICKLES, COMMERCIALLY JARRED, SOLD UNREFRIGERATED — UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18966,{'Pantry': '2 years (best quality)'},"Shelf Life Tips
How long does an unopened jar of bread and butter pickles last? The precise answer depends to a large extent on storage conditions  to maximize the shelf life of bread and butter pickles store in a cool, dry area.How long does an unopened jar of bread and butter pickles last at room temperature? Properly stored, an unopened jar of bread and butter pickles will generally stay at best quality for about 2 years.Are unopened bread and butter pickles safe to use after the ""expiration"" date on the jar? Yes, provided  they are properly stored and the jar is undamaged    commercially packaged bread and butter pickles will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before,"" or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the bread and butter pickles will remain at peak quality.Storage time shown is for best quality only  after that, the bread and butter pickles' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the jar is undamaged, and there are no signs of spoilage (see below).  How can you tell if bread and butter pickles are bad or spoiled? The best way is to smell and look at the pickles: if bread and butter pickles develop an off odor, flavor or appearance, or if mold appears, they should be discarded. "
"CAESAR SALAD DRESSING, COMMERCIALLY BOTTLED, SOLD UNREFRIGERATED - OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18803,{'Refrigerator': '6-9 months (best quality)'},"Shelf Life Tips
How long does Caesar salad dressing last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened Caesar salad dressing, keep it refrigerated and tightly covered.

How long does opened Caesar salad dressing last in the refrigerator? Caesar salad dressing that has been continuously refrigerated will generally stay at best quality for about 6 to 9 months.  

Is opened Caesar salad dressing safe to use after the expiration date on the package? Yes, provided it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially packaged Caesar salad dressing will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the Caesar salad dressing will remain at peak quality.

The storage time shown for opened Caesar salad dressing is for best quality only - after that, the salad dressing's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated, the package is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened Caesar salad dressing is bad or spoiled? The best way is to smell and look at the Caesar salad dressing: if the salad dressing develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CAESAR SALAD DRESSING, COMMERCIALLY BOTTLED, SOLD UNREFRIGERATED - UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18804,{'Pantry': '12-18 months (best quality)'},"Shelf Life Tips
How long does an unopened package of Caesar salad dressing last? The precise answer depends to a large extent on storage conditions  -to maximize shelf life, store in a cool, dry area.
How long does an unopened package of Caesar salad dressing last at room temperature? Properly stored, an unopened package of Caesar salad dressing will generally stay at best quality for about 12 to 18 months.
Is unopened Caesar salad dressing safe to use after the expiration date on the package? Yes, provided it is properly stored and the package is undamaged  -  commercially packaged Caesar salad dressing will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the Caesar salad dressing will remain at peak quality.
Storage time shown is for best quality only - after that, the Caesar salad dressing's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the package is undamaged, and there are no signs of spoilage (see below).  
How can you tell if Caesar salad dressing is bad or spoiled? The best way is to smell and look at the Caesar salad dressing: if the salad dressing develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CAPERS, COMMERCIALLY  BOTTLED AND PACKED IN BRINE - OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16679,{'Refrigerator': '1 year (best quality)'},"Shelf Life Tips
How long do capers last once opened? The precise answer depends to a large extent on storage conditions - keep opened capers refrigerated and tightly covered.
How long do opened capers last in the refrigerator? Capers that have been continuously refrigerated will keep at best quality for about 1 year.  
Are capers safe to use after the ""expiration"" date on the package? Yes, provided they have been stored properly, the package is undamaged, and there are no signs of spoilage (see below) - commercially capers will typically carry a ""Best By,"" ""Best if Used By,""  ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the capers will remain at peak quality.
How can you tell if opened capers are bad or spoiled? The best way is to smell and look at the capers: if the capers develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all capers from bottles that are leaking, rusting, bulging or chipped. "
"CAPERS, COMMERCIALLY  BOTTLED AND PACKED IN BRINE - UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16680,{'Pantry': '3 years (best quality)'},"Shelf Life Tips
How long do unopened capers last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of capers, store in a cool, dry area.
How long do unopened capers last at room temperature? Properly stored, an unopened bottle of capers will generally stay at best quality for about 3 years, although it will usually remain safe to use after that.  
Are unopened capers safe to use after the ""expiration"" date on the bottle? Yes, provided they are properly stored and the bottle is undamaged  -  commercially packaged capers will typically carry a ""Best By,"" ""Best if Used By,"" ""Best Before"", or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the capers will remain at peak quality.
Storage time shown is for best quality only - after that, the capers' texture, color or flavor may change, but in most cases, they will still be safe to consume if they have been stored properly, the bottle is undamaged, and there are no signs of spoilage (see below).  
How can you tell if capers are bad or spoiled? The best way is to smell and look at the capers: if the capers develop an off odor, flavor or appearance, or if mold appears, they should be discarded.
Discard all capers from bottles that are leaking, rusting, bulging or chipped. "
CHEESE SAUCE - HOMEMADE,Condiments & Oils,https://www.stilltasty.com/Fooditems/index/18768,"{'Refrigerator': '3-4 days', 'Freezer': '4-6 months'}","Shelf Life Tips
Refrigerate within two hours of cooking. Refrigerate cooked sauce in covered containers.  Freeze in covered airtight containers or heavy-duty freezer bags. To prevent cream-based sauces from curdling, stir well when reheating frozen sauce. Freezer time shown is for best quality only - foods kept constantly frozen at 0F will keep safe indefinitely. "
"CHILI SAUCE, COMMERCIALLY BOTTLED - OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16819,"{'Pantry': '1 month (best quality)', 'Refrigerator': '6-9 months (best quality)'}","Shelf Life Tips
How long does chili sauce last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened chili sauce, store in a cool, dark place and keep tightly covered at all times.

How long does an opened bottle of chili sauce last at normal room temperature? Opened chili sauce will usually keep well for 1 month when stored in the pantry. 

To extend the shelf life of opened chili sauce, refrigerate it. 

How long does opened chili sauce last in the refrigerator? Chili sauce that has been continuously refrigerated will generally stay at best quality for about 6-9 months.  

Is opened chili sauce safe to use after the expiration date? Yes, provided it has been stored properly, the bottle is undamaged, and there are no signs of spoilage (see below) - commercially bottled chili sauce will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the chili sauce will remain at peak quality.

The storage time shown for opened chili sauce is for best quality only - after that, the chili sauce's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated, the bottle is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened chili sauce is bad or spoiled? The best way is to smell and look at the chili sauce: if the chili sauce develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CHILI SAUCE, COMMERCIALLY BOTTLED - UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16820,{'Pantry': '12-18 months (best quality)'},"Shelf Life Tips
How long does an unopened bottle of chili sauce last? The precise answer depends to a large extent on storage conditions - to maximize the shelf life of chili sauce, store in a cool, dry area.

How long does an unopened bottle of chili sauce last at room temperature? Properly stored, an unopened bottle of chili sauce will generally stay at best quality for about 12 to 18 months.
Is unopened chili sauce safe to use after the expiration date on the bottle? Yes, provided it is properly stored and the bottle is undamaged  -  commercially packaged chili sauce will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the chili sauce will remain at peak quality.
Storage time shown is for best quality only - after that, the chili sauce's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the bottle is undamaged, and there are no signs of spoilage (see below).  
How can you tell if chili sauce is bad or spoiled? The best way is to smell and look at the chili sauce: if the chili sauce develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CHINESE MUSTARD, SOLD IN TUBE — OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16841,{'Refrigerator': '12 months'},"Shelf Life Tips
Refrigerate after opening. Storage time shown is for best quality only  after that, the mustard's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated. If mustard develops an off odor, flavor or appearance, it should be discarded for quality purposes; if mold appears, discard the entire product. Best By, Best if Used By, and Use By dates on commercially packaged foods sold in the United States represent the manufacturer's estimate of how long the product will remain at peak quality  in most cases, the opened mustard will still be safe to consume after that date, as long as it has been stored properly and kept continuously refrigerated after opening. "
"CHINESE MUSTARD, SOLD IN TUBE — UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16842,{'Pantry': '12 months'},"Shelf Life Tips
Store in cool, dry area. Storage time shown is for best quality only  after that, the mustard's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly. If mustard  develops an off odor, flavor or appearance, it should be discarded for quality purposes. 'Best By, Best if Used By, and Use By dates on commercially packaged foods sold in the United States represent the manufacturer's estimate of how long the product will remain at peak quality  in most cases, the mustard will still be safe to consume after that date, as long as it has been stored properly and the package is not damaged. "
"CHUTNEY, COMMERCIALLY BOTTLED — OPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16875,{'Refrigerator': '1-2 months'},"Shelf Life Tips
How long does chutney last once opened? The precise answer depends to a large extent on storage conditions  - to maximize the shelf life of opened  chutney, keep it refrigerated and tightly covered.

How long does opened chutney last in the refrigerator? Chutney that has been continuously refrigerated will generally stay at best quality for about 2 months.  

Is opened chutney safe to use after the expiration date on the jar? Yes, provided it has been stored properly, the jar is undamaged, and there are no signs of spoilage (see below) - commercially jarred chutney will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the chutney will remain at peak quality.

The storage time shown for opened chutney is for best quality only - after that, the chutney's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been kept continuously refrigerated, the jar is undamaged, and there are no signs of spoilage (see below).

How can you tell if opened chutney is bad or spoiled? The best way is to smell and look at the chutney: if the chutney develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
"CHUTNEY, COMMERCIALLY BOTTLED — UNOPENED",Condiments & Oils,https://www.stilltasty.com/Fooditems/index/16876,{'Pantry': '12 months'},"Shelf Life Tips
How long does an unopened jar of chutney last? The precise answer depends to a large extent on storage conditions  -to maximize shelf life, store in a cool, dry area.
How long does an unopened jar of chutney last at room temperature? Properly stored, an unopened jar of chutney will generally stay at best quality for about 2 years.
Is unopened chutney safe to use after the expiration date on the jar? Yes, provided it is properly stored and the jar is undamaged  -  commercially packaged chutney  will typically carry a Best By,"" ""Best if Used By,"" Best Before, or ""Best When Used By"" date but this is not a safety date, it is the manufacturer's estimate of how long the chutney  will remain at peak quality.
Storage time shown is for best quality only - after that, the chutney 's texture, color or flavor may change, but in most cases, it will still be safe to consume if it has been stored properly, the jar is undamaged, and there are no signs of spoilage (see below).  
How can you tell if chutney is bad or spoiled? The best way is to smell and look at the chutney: if the chutney develops an off odor, flavor or appearance, or if mold appears, it should be discarded. "
